5.0000	-2.1338e-02	1.3899e-05	8.4695e-03
5.5000	-3.5687e-02	4.3567e-05	1.4963e-02
6.0000	-5.2248e-02	1.3497e-04	2.8514e-02
6.5000	-6.9863e-02	4.1306e-04	5.5765e-02
7.0000	-8.7769e-02	1.2402e-03	1.0731e-01
7.5000	-1.0537e-01	3.5949e-03	1.9473e-01
8.0000	-1.2195e-01	9.7474e-03	3.1875e-01
8.5000	-1.3664e-01	2.3573e-02	4.5684e-01
9.0000	-1.4868e-01	4.8853e-02	5.7730e-01
