% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 29 2023, 11:15
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.3297925908515097+2.0710962768940894E-4j
0.012638482029342977                              0.32979387211182104+2.61732339457336E-4j
0.01597312280060254                               0.3297959239734865+3.3074397122575963E-4j
0.02018760254679039                               0.3297991974617148+4.1791740986512493E-4j
0.025514065200312887                              0.32980442105866836+5.279970801579526E-4j
0.03224590545296395                               0.3298127548136203+6.669310892201204E-4j
0.040753929658717776                              0.32982603437167674+8.421403775147142E-4j
0.05150678076168125                               0.32984717177341194+0.001062810988706514j
0.0650967523045817                                0.3298807462847784+0.0013401697215543993j
0.0822724134170047                                0.3299338980735916+0.0016876527318069568j
0.103979841848149                                 0.33001761231165777+0.0021207845830735175j
0.13141473626117567                               0.3301484035069592+0.0026564385726948556j
0.1660882782627716                                0.33035022078633935+0.0033109642843690175j
0.20991037201085547                               0.33065589954672187+0.004096587701971695j
0.26529484644318974                               0.33110656423990864+0.005015912745680029j
0.3352924149249558                                0.3317468957770821+0.006055970255689078j
0.4237587160604063                                0.3326152666304702+0.007186116626679804j
0.5355666917706899                                0.3337335826698987+0.008365264984297583j
0.6768750009458534                                0.33510782868475036+0.009557088933558071j
0.8554672535565685                                0.33674601023064765+0.01073764484150805j
1.0811807510766078                                0.3386782086964095+0.01187713479578671j
1.3664483492953259                                0.34094812601579183+0.012902108586152502j
1.726983290659436                                 0.34356342782926075+0.013675365793844914j
2.182644728397487                                 0.3464349384731656+0.014031342254038327j
2.7585316176291843                                0.3493633423002779+0.01386198154306459j
3.4863652276780877                                0.35210557249021385+0.013190535222200522j
4.406236427773573                                 0.354477819706434+0.012167135439068047j
5.568813990945273                                 0.35641529921780324+0.010992416144858715j
7.038135554931562                                 0.3579585912155535+0.009835699316695005j
8.895134973108236                                 0.3592004340149599+0.008796542874526372j
11.242100350620873                                0.3602370215802687+0.007909408431217223j
14.208308325339223                                0.36114257000455474+0.00716765315285311j
17.957144943716408                                0.361964321495867+0.006547126126225335j
22.695105366946706                                0.3627280368308105+0.006021661725035257j
28.683168133420118                                0.3634468100455137+0.005569927374454019j
36.251170499885355                                0.3641278550851191+0.005175688837475077j
45.81597669054491                                 0.36477502603783285+0.004825960324810743j
57.90443980602489                                 0.3653890188656956+0.004511085226128549j
73.18242219076181                                 0.36596932600702514+0.004226111317125135j
92.49147277217335                                 0.3665178048263012+0.003969839171314924j
116.89518164985776                                0.3670402044866645+0.003740777425357903j
147.73776525985127                                0.3675435306812789+0.003533622131244302j
186.71810912919207                                0.3680319001662247+0.003339440577528388j
235.98334667821936                                0.3685045077363279+0.0031487728919895167j
298.2471286216894                                 0.36895634629540985+0.002954760771020518j
376.93909753883634                                0.3693804057307352+0.0027546423810302224j
476.39380104013406                                0.3697697385972216+0.0025498979976845393j
602.0894493336137                                 0.37011918459389415+0.0023457226462670964j
760.9496685459883                                 0.3704269139185753+0.002149876631286896j
961.7248711152964                                 0.3706952889348508+0.001970837165771228j
1215.4742500762884                                0.37093073077745564+0.0018156502119900894j
1536.1749466718297                                0.37114253591392243+0.0016880656794614718j
1941.4919457438816                                0.3713407894911427+0.0015874631367041867j
2453.751106639822                                 0.37153390591714885+0.0015090133898681762j
3101.168926574782                                 0.37172658483921206+0.0014451889055402305j
3919.406774847221                                 0.3719189141007172+0.0013882089075877419j
4953.53520895918                                  0.3721069195371503+0.0013325498489738445j
6260.516572014828                                 0.37228442547766+0.0012766503923209004j
7912.342618981326                                 0.37244535406163465+0.001223274055164188j
10000                                             0.37258557041672846+0.001178582284444783j
