% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 29 2023, 10:37
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.13101955143861665+6.806136691506024E-5j
0.012638482029342977                              0.13101990110476847+8.60153555391275E-5j
0.01597312280060254                               0.1310204597234424+1.0870251933683584E-4j
0.02018760254679039                               0.13102135113786598+1.3736767130412752E-4j
0.025514065200312887                              0.13102277544636026+1.735799761605704E-4j
0.03224590545296395                               0.13102504925709943+2.193143592209378E-4j
0.040753929658717776                              0.131028678077631+2.770501944872392E-4j
0.05150678076168125                               0.13103446709635658+3.4988757135553976E-4j
0.0650967523045817                                0.13104369507888378+4.4167734017323487E-4j
0.0822724134170047                                0.13105838744009132+5.571519267735814E-4j
0.103979841848149                                 0.13108173497393144+7.020246496263401E-4j
0.13141473626117567                               0.1311187242945415+8.829875632918703E-4j
0.1660882782627716                                0.13117704452228632+0.0011074680262849078j
0.20991037201085547                               0.13126830523050015+0.0013828869626198977j
0.26529484644318974                               0.13140944746111266+0.0017149962985676676j
0.3352924149249558                                0.13162385247922104+0.0021047292430057423j
0.4237587160604063                                0.1319409266843894+0.0025431369454463537j
0.5355666917706899                                0.1323920152681853+0.0030049839324033287j
0.6768750009458534                                0.13300044272085007+0.003444003154593957j
0.8554672535565685                                0.13376649922589615+0.003795680239973578j
1.0811807510766078                                0.13465468741697542+0.003992374040985938j
1.3664483492953259                                0.13559426473333513+0.003986791829656116j
1.726983290659436                                 0.13649644946878944+0.003770449840974662j
2.182644728397487                                 0.13727890733526743+0.003376780252868917j
2.7585316176291843                                0.13788549414521947+0.0028701130124102613j
3.4863652276780877                                0.1382955720784603+0.002327910585699264j
4.406236427773573                                 0.13852321382986738+0.001823351579874399j
5.568813990945273                                 0.13860997304314907+0.0014120571255440625j
7.038135554931562                                 0.13861395283451683+0.0011229533622606072j
8.895134973108236                                 0.13859511670681698+9.541009102568789E-4j
11.242100350620873                                0.13859905191427088+8.771582309322913E-4j
14.208308325339223                                0.13864606219566838+8.512400794835876E-4j
17.957144943716408                                0.1387314761313492+8.403823821751244E-4j
22.695105366946706                                0.1388369492133176+8.257369069474371E-4j
28.683168133420118                                0.13894568484228456+8.06064691632515E-4j
36.251170499885355                                0.1390513037463197+7.87991669827259E-4j
45.81597669054491                                 0.13915570256249027+7.7568796995996E-4j
57.90443980602489                                 0.1392618274613677+7.683592044542783E-4j
73.18242219076181                                 0.1393702828766568+7.638464429625725E-4j
92.49147277217335                                 0.13948086968673895+7.610429290226824E-4j
116.89518164985776                                0.13959394580210724+7.590015533627749E-4j
147.73776525985127                                0.1397096434995406+7.561485572662247E-4j
186.71810912919207                                0.13982729983311976+7.509960634931555E-4j
235.98334667821936                                0.1399460521366968+7.426565094659881E-4j
298.2471286216894                                 0.14006537925225018+7.303659086879846E-4j
376.93909753883634                                0.1401847679506527+7.128191434575238E-4j
476.39380104013406                                0.14030285208586163+6.881986543568397E-4j
602.0894493336137                                 0.14041688091605503+6.55034329839749E-4j
760.9496685459883                                 0.14052307824745142+6.132800722518E-4j
961.7248711152964                                 0.14061769198968324+5.648147808513793E-4j
1215.4742500762884                                0.14069803640820197+5.131312296397175E-4j
1536.1749466718297                                0.14076304379700583+4.62600914569782E-4j
1941.4919457438816                                0.14081338071953803+4.176973753872962E-4j
2453.751106639822                                 0.1408512323301521+3.822794357004138E-4j
3101.168926574782                                 0.14087974136362758+3.5904747413746413E-4j
3919.406774847221                                 0.1409022020687869+3.4938285619357114E-4j
4953.53520895918                                  0.14092128178747154+3.536744999116471E-4j
6260.516572014828                                 0.14093854408325604+3.720346940798307E-4j
7912.342618981326                                 0.14095444645748542+4.0513515906400187E-4j
10000                                             0.1409687388827399+4.5485244096144276E-4j
