% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 28 2023, 16:45
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.13799660734762537+7.130743849613633E-5j
0.012638482029342977                              0.13799705838056378+9.011546263378188E-5j
0.01597312280060254                               0.13799777939337884+1.1387952044686158E-4j
0.02018760254679039                               0.13799893026332563+1.4390070606233932E-4j
0.025514065200312887                              0.1380007677147035+1.8181674965424301E-4j
0.03224590545296395                               0.138003700437987+2.2968408894491306E-4j
0.040753929658717776                              0.13800837904864194+2.900747740061435E-4j
0.05150678076168125                               0.13801583679015397+3.661853264865378E-4j
0.0650967523045817                                0.13802771058194008+4.61947279920667E-4j
0.0822724134170047                                0.13804657944629514+5.82113707261807E-4j
0.103979841848149                                 0.138076473028965+7.322657072778759E-4j
0.13141473626117567                               0.13812360501070797+9.186267612081479E-4j
0.1660882782627716                                0.13819735778534875+0.001147478841438582j
0.20991037201085547                               0.1383114209466732+0.0014238419633648125j
0.26529484644318974                               0.13848468933642194+0.0017489663950689329j
0.3352924149249558                                0.1387409334135865+0.0021163086267840625j
0.4237587160604063                                0.13910553285171892+0.002506486390506982j
0.5355666917706899                                0.13959758919207582+0.002883683447621926j
0.6768750009458534                                0.14021833242789555+0.00319819951393578j
0.8554672535565685                                0.1409420722050594+0.0033985379072618283j
1.0811807510766078                                0.14171823407854334+0.0034485821567813027j
1.3664483492953259                                0.14248478602007433+0.003338439565853526j
1.726983290659436                                 0.14318267872317417+0.003083803920671519j
2.182644728397487                                 0.14376434310455916+0.0027205879374940915j
2.7585316176291843                                0.14419998470388865+0.0023000882901090904j
3.4863652276780877                                0.1444843915781594+0.0018812809154975028j
4.406236427773573                                 0.1446396679104548+0.0015178721914981925j
5.568813990945273                                 0.1447092896596081+0.001244314197827103j
7.038135554931562                                 0.1447440052886693+0.0010674905761017999j
8.895134973108236                                 0.14478508706850826+9.688650153683863E-4j
11.242100350620873                                0.14485287162168478+9.166080152499346E-4j
14.208308325339223                                0.14494601268867385+8.814707048412528E-4j
17.957144943716408                                0.145050993647098+8.480628761841905E-4j
22.695105366946706                                0.1451554403791917+8.156721680422357E-4j
28.683168133420118                                0.1452559618876346+7.897989806631061E-4j
36.251170499885355                                0.14535608805844463+7.729614166071457E-4j
45.81597669054491                                 0.14545936944891305+7.626140134023695E-4j
57.90443980602489                                 0.145566013680925+7.55089072978361E-4j
73.18242219076181                                 0.1456747398277365+7.486223908871061E-4j
92.49147277217335                                 0.14578501553850737+7.426280292588663E-4j
116.89518164985776                                0.1458968692725128+7.362228821156279E-4j
147.73776525985127                                0.14601000607551803+7.282272599262635E-4j
186.71810912919207                                0.14612382213495867+7.177094686930016E-4j
235.98334667821936                                0.14623786100613617+7.038881310242993E-4j
298.2471286216894                                 0.1463517089907837+6.855720279200076E-4j
376.93909753883634                                0.14646424814884937+6.610484408148218E-4j
476.39380104013406                                0.1465730692944777+6.288092771978145E-4j
602.0894493336137                                 0.14667469483980655+5.885883771283043E-4j
760.9496685459883                                 0.14676551378388208+5.41949777658524E-4j
961.7248711152964                                 0.146842837342374+4.921210751397796E-4j
1215.4742500762884                                0.14690557215654995+4.433135039067595E-4j
1536.1749466718297                                0.14695444740810465+3.9987012348777185E-4j
1941.4919457438816                                0.14699179085024522+3.654341988478875E-4j
2453.751106639822                                 0.14702089968133844+3.423351464527692E-4j
3101.168926574782                                 0.14704514535217642+3.314211999787896E-4j
3919.406774847221                                 0.14706712489735446+3.324318054889049E-4j
4953.53520895918                                  0.1470881709254816+3.4478030477474026E-4j
6260.516572014828                                 0.14710837502186674+3.6845638447243915E-4j
7912.342618981326                                 0.14712707588455576+4.047034423660623E-4j
10000                                             0.14714350864941722+4.5625349562082026E-4j
