% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 29 2023, 10:47
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.15490553973779658+8.668994071483281E-5j
0.012638482029342977                              0.15490608257547325+1.0955519397160715E-4j
0.01597312280060254                               0.15490694973840563+1.3844553086769386E-4j
0.02018760254679039                               0.15490833373647778+1.7494264182446655E-4j
0.025514065200312887                              0.15491054427132608+2.2103740577271232E-4j
0.03224590545296395                               0.15491407122613368+2.79229570546319E-4j
0.040753929658717776                              0.15491969739810105+3.526454402294462E-4j
0.05150678076168125                               0.1549286656628808+4.4516994454936107E-4j
0.0650967523045817                                0.1549429417005712+5.615805374490024E-4j
0.0822724134170047                                0.15496562202790548+7.07651658484247E-4j
0.103979841848149                                 0.15500153943491773+8.901617592301721E-4j
0.13141473626117567                               0.15505813455240444+0.0011166678579182822j
0.1660882782627716                                0.15514661094865248+0.0013948018483662958j
0.20991037201085547                               0.15528325124340708+0.0017306929018240543j
0.26529484644318974                               0.1554903896600691+0.002126010388312972j
0.3352924149249558                                0.15579587426139901+0.0025733216421505605j
0.4237587160604063                                0.15622908693729462+0.0030505047029545022j
0.5355666917706899                                0.15681191366482986+0.0035172259731253886j
0.6768750009458534                                0.15754636091184215+0.003918566984458352j
0.8554672535565685                                0.15840618202271373+0.00419835950301273j
1.0811807510766078                                0.15934043631536435+0.004315773864875061j
1.3664483492953259                                0.16028625240784306+0.0042536962975463655j
1.726983290659436                                 0.16117910297461369+0.004017787882509986j
2.182644728397487                                 0.1619580933624153+0.003636220295233391j
2.7585316176291843                                0.16257554412890438+0.003161715584990711j
3.4863652276780877                                0.16301221247167708+0.0026652227355546767j
4.406236427773573                                 0.16328621459639803+0.002217029166315385j
5.568813990945273                                 0.1634463917195334+0.0018649308100000418j
7.038135554931562                                 0.1635527549701549+0.0016220042990481545j
8.895134973108236                                 0.16365445312750593+0.0014698717976092729j
11.242100350620873                                0.1637761166451721+0.0013743801198223473j
14.208308325339223                                0.16391796485166069+0.0013045471004474478j
17.957144943716408                                0.16406757894499052+0.0012447987689141841j
22.695105366946706                                0.1642147910275746+0.001194595951366045j
28.683168133420118                                0.16435908662281082+0.0011582873073920222j
36.251170499885355                                0.1645058667897036+0.0011357129019449015j
45.81597669054491                                 0.1646586814407807+0.0011215212464616687j
57.90443980602489                                 0.16481661941310077+0.001110400277031517j
73.18242219076181                                 0.16497736808116412+0.0011001019803338196j
92.49147277217335                                 0.165139897791549+0.0010900109423045902j
116.89518164985776                                0.165304127421913+0.0010792029015165576j
147.73776525985127                                0.16546982692001366+0.0010663186354462459j
186.71810912919207                                0.1656365508276448+0.0010500450136750506j
235.98334667821936                                0.165803948906922+0.0010288868158451227j
298.2471286216894                                 0.16597132546540738+0.0010005891146169148j
376.93909753883634                                0.16613657341310206+9.623739906513618E-4j
476.39380104013406                                0.16629565394054002+9.122149937287135E-4j
602.0894493336137                                 0.1664432949914522+8.501993690854695E-4j
760.9496685459883                                 0.166574431882348+7.790491185195466E-4j
961.7248711152964                                 0.1666855802277958+7.036742307865653E-4j
1215.4742500762884                                0.16677569620027677+6.301430285177523E-4j
1536.1749466718297                                0.1668464030325622+5.644072137898462E-4j
1941.4919457438816                                0.16690154240197735+5.110542183265445E-4j
2453.751106639822                                 0.1669460750306829+4.724884639585131E-4j
3101.168926574782                                 0.16698470241809996+4.488742041086081E-4j
3919.406774847221                                 0.16702070898290114+4.3886712117056773E-4j
4953.53520895918                                  0.16705544404708988+4.408390671134535E-4j
6260.516572014828                                 0.1670885709189424+4.541103814293679E-4j
7912.342618981326                                 0.16711889665458668+4.797275581878303E-4j
10000                                             0.1671452980175005+5.205685208224768E-4j
