% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 28 2023, 16:57
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.18904198574706899+1.0174400961209032E-4j
0.012638482029342977                              0.1890427317789324+1.2857536397305433E-4j
0.01597312280060254                               0.18904392148233032+1.62472253069494E-4j
0.02018760254679039                               0.18904582208035434+2.0528480857491687E-4j
0.025514065200312887                              0.18904885360368381+2.593369855135564E-4j
0.03224590545296395                               0.18905369145205014+3.275371428564678E-4j
0.040753929658717776                              0.18906140124043688+4.135032369643666E-4j
0.05150678076168125                               0.18907367055457514+5.216923957583359E-4j
0.0650967523045817                                0.1890931587066933+6.575084961796037E-4j
0.0822724134170047                                0.18912400649995006+8.273301010650347E-4j
0.103979841848149                                 0.18917257685013053+0.0010383447009863866j
0.13141473626117567                               0.1892484241259268+0.0012979839362977814j
0.1660882782627716                                0.1893653670437796+0.0016126377836469478j
0.20991037201085547                               0.18954222758384007+0.0019852631798781967j
0.26529484644318974                               0.18980225540678244+0.002411739165334744j
0.3352924149249558                                0.19016973693680425+0.0028767921287237218j
0.4237587160604063                                0.19066295501219718+0.003352171691840584j
0.5355666917706899                                0.1912858253378531+0.0038008942972121568j
0.6768750009458534                                0.19202494991179228+0.0041879235757120445j
0.8554672535565685                                0.19285707277444677+0.004489293902252476j
1.0811807510766078                                0.19376017325107056+0.004689369901466419j
1.3664483492953259                                0.19471318555973527+0.004769438898115536j
1.726983290659436                                 0.19568174423197549+0.004705685048199432j
2.182644728397487                                 0.19660851599322518+0.004487033671143301j
2.7585316176291843                                0.19742745335103556+0.004137667918936358j
3.4863652276780877                                0.19809502213269728+0.003717771225769831j
4.406236427773573                                 0.19861019733118104+0.0032976137891788937j
5.568813990945273                                 0.19900702756534552+0.0029273796902932105j
7.038135554931562                                 0.19933039700928207+0.0026247858462603636j
8.895134973108236                                 0.1996148574160534+0.0023827311054327297j
11.242100350620873                                0.1998771955592934+0.002185631885997982j
14.208308325339223                                0.200121717213255+0.002022326494920268j
17.957144943716408                                0.20035031240471257+0.0018892114596778975j
22.695105366946706                                0.20056846308713072+0.00178530251857144j
28.683168133420118                                0.20078386656766153+0.0017065353891287112j
36.251170499885355                                0.2010017210353277+0.0016450930965925753j
45.81597669054491                                 0.2012225306324823+0.0015929257719454108j
57.90443980602489                                 0.20144384286431521+0.0015448015343019674j
73.18242219076181                                 0.20166296681892523+0.0014986018307456626j
92.49147277217335                                 0.20187856304771656+0.0014539422828756096j
116.89518164985776                                0.2020908164035611+0.001410577554719681j
147.73776525985127                                0.20230070157932264+0.0013672961035652556j
186.71810912919207                                0.20250887489456076+0.0013215764634913847j
235.98334667821936                                0.2027146185966385+0.0012699768777938286j
298.2471286216894                                 0.20291515966914414+0.0012091779312756671j
376.93909753883634                                0.20310584433834764+0.0011373804174306032j
476.39380104013406                                0.20328126929120985+0.0010553158979185j
602.0894493336137                                 0.20343671574060365+9.663405382552329E-4j
760.9496685459883                                 0.20356932137672215+8.758152228649936E-4j
961.7248711152964                                 0.2036788383178311+7.901053392236761E-4j
1215.4742500762884                                0.20376790530541028+7.152589976191166E-4j
1536.1749466718297                                0.2038415615868626+6.555805644062769E-4j
1941.4919457438816                                0.20390596643629116+6.126461251930238E-4j
2453.751106639822                                 0.20396670937375636+5.852237571156937E-4j
3101.168926574782                                 0.2040273630805559+5.701887850522918E-4j
3919.406774847221                                 0.204088838510136+5.640896827622027E-4j
4953.53520895918                                  0.20414974817681822+5.647229716115321E-4j
6260.516572014828                                 0.20420750465431645+5.721176751885095E-4j
7912.342618981326                                 0.2042595879913209+5.886777687384619E-4j
10000                                             0.2043044301255859+6.18652138501003E-4j
