% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 28 2023, 16:37
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.11967532696592542+5.4339121101653346E-5j
0.012638482029342977                              0.11967559534620469+6.867358247321912E-5j
0.01597312280060254                               0.11967602415369588+8.678729637189608E-5j
0.02018760254679039                               0.11967670879827609+1.0967448805001716E-4j
0.025514065200312887                              0.11967780209475183+1.385887350983183E-4j
0.03224590545296395                               0.11967954791592882+1.7510837227951198E-4j
0.040753929658717776                              0.11968233436207104+2.2121608822967372E-4j
0.05150678076168125                               0.11968678017449232+2.7939338229773883E-4j
0.0650967523045817                                0.11969386876186096+3.527276153668844E-4j
0.0822724134170047                                0.11970515895295882+4.450228318585934E-4j
0.103979841848149                                 0.11972311077946621+5.608914704469519E-4j
0.13141473626117567                               0.11975157774932228+7.05776220945594E-4j
0.1660882782627716                                0.11979652570837117+8.857988052325292E-4j
0.20991037201085547                               0.1198670201352612+0.0011072413812892945j
0.26529484644318974                               0.11997642348291553+0.0013753295540066613j
0.3352924149249558                                0.12014348264511124+0.0016918397642495474j
0.4237587160604063                                0.12039241540931735+0.0020510707960442933j
0.5355666917706899                                0.12075027292871542+0.0024343392795219514j
0.6768750009458534                                0.12123940657152656+0.0028049983853959937j
0.8554672535565685                                0.12186461778637489+0.0031087971118334257j
1.0811807510766078                                0.12260000243098534+0.003285092121737069j
1.3664483492953259                                0.12338600337501975+0.0032881624845946416j
1.726983290659436                                 0.12414351139847361+0.0031071298402746994j
2.182644728397487                                 0.12479838987818825+0.0027710053478720684j
2.7585316176291843                                0.12530170525321074+0.002337048874442604j
3.4863652276780877                                0.12563693958027813+0.001872175270122852j
4.406236427773573                                 0.1258163467808209+0.0014376626414256773j
5.568813990945273                                 0.12587345321408575+0.001080183813117622j
7.038135554931562                                 0.1258553227869559+8.261755603632713E-4j
8.895134973108236                                 0.1258128309673029+6.7787241583403E-4j
11.242100350620873                                0.12578800200433388+6.143484437038266E-4j
14.208308325339223                                0.12580306035304317+6.006991847868415E-4j
17.957144943716408                                0.12585755535420184+6.02580927124612E-4j
22.695105366946706                                0.12593564547253278+5.988397888289778E-4j
28.683168133420118                                0.12601933952266514+5.852905242450598E-4j
36.251170499885355                                0.12609897405068535+5.681857000001132E-4j
45.81597669054491                                 0.12617433341041726+5.539990809915033E-4j
57.90443980602489                                 0.12624871760400658+5.443776299219198E-4j
73.18242219076181                                 0.1263240067766676+5.379655651717981E-4j
92.49147277217335                                 0.12640053594146386+5.334725690695531E-4j
116.89518164985776                                0.1264785527681926+5.300199113310599E-4j
147.73776525985127                                0.1265581996886985+5.264560489157953E-4j
186.71810912919207                                0.12663903966790177+5.216391307849668E-4j
235.98334667821936                                0.12672036198668635+5.149053936360307E-4j
298.2471286216894                                 0.12680166768007475+5.058789451418E-4j
376.93909753883634                                0.1268826427995989+4.939780734664097E-4j
476.39380104013406                                0.1269626576863224+4.782196784740315E-4j
602.0894493336137                                 0.12704026512939767+4.5760333857857203E-4j
760.9496685459883                                 0.12711320233540999+4.318397587143357E-4j
961.7248711152964                                 0.12717896753759764+4.0186056029273693E-4j
1215.4742500762884                                0.1272355452354626+3.697856996348831E-4j
1536.1749466718297                                0.1272818737666661+3.385173275603977E-4j
1941.4919457438816                                0.12731800559112547+3.112624138612539E-4j
2453.751106639822                                 0.12734506658307224+2.9107500406754276E-4j
3101.168926574782                                 0.12736499373810278+2.804489062110489E-4j
3919.406774847221                                 0.12738005379491502+2.810985944886799E-4j
4953.53520895918                                  0.1273922793010443+2.940662301373162E-4j
6260.516572014828                                 0.12740303635030947+3.2015622622611384E-4j
7912.342618981326                                 0.1274129006289667+3.6054586190678345E-4j
10000                                             0.12742184605299514+4.173485235796366E-4j
