% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 29 2023, 11:21
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.39765893576361006+2.491144974026003E-4j
0.012638482029342977                              0.3976604860967333+3.1481446292965084E-4j
0.01597312280060254                               0.39766296710787974+3.97820288476391E-4j
0.02018760254679039                               0.39766692930561726+5.026686513200123E-4j
0.025514065200312887                              0.39767324790272096+6.350633300201134E-4j
0.03224590545296395                               0.3976833247279625+8.02152966814639E-4j
0.040753929658717776                              0.39769938396502+0.0010128519579060426j
0.05150678076168125                               0.3977249414574402+0.0012781863800930084j
0.0650967523045817                                0.39776551909459956+0.0016116145365794j
0.0822724134170047                                0.3978297279169178+0.0020292101046690014j
0.103979841848149                                 0.39793076119752363+0.0025494818888326934j
0.13141473626117567                               0.39808838675043695+0.0031924309111106865j
0.1660882782627716                                0.3983310888774401+0.003977237056765677j
0.20991037201085547                               0.3986975209497176+0.004917918421613726j
0.26529484644318974                               0.39923530011019576+0.006016934516029106j
0.3352924149249558                                0.3999946783841336+0.007258803500575144j
0.4237587160604063                                0.4010166703309019+0.008609212002102086j
0.5355666917706899                                0.40232224067902844+0.010025780390871382j
0.6768750009458534                                0.40391640335068413+0.011477223181590846j
0.8554672535565685                                0.40581367109906763+0.012950675047909584j
1.0811807510766078                                0.40806465633285977+0.014425816078613797j
1.3664483492953259                                0.41074707608733096+0.015824169221615524j
1.726983290659436                                 0.41390487784695884+0.01697662872390303j
2.182644728397487                                 0.4174654990523449+0.017655969179926196j
2.7585316176291843                                0.42120304742585346+0.017680100455404305j
3.4863652276780877                                0.4248011815653101+0.017021889424593522j
4.406236427773573                                 0.4279847798268511+0.015833619788102677j
5.568813990945273                                 0.4306202810863707+0.014366632908933074j
7.038135554931562                                 0.4327229838705804+0.012859483765271873j
8.895134973108236                                 0.4343977122656092+0.011470308104611431j
11.242100350620873                                0.4357717746181845+0.01026821731397263j
14.208308325339223                                0.4369527614968231+0.009257727543783307j
17.957144943716408                                0.4380129067295128+0.008409653559478715j
22.695105366946706                                0.4389907433905856+0.00768639487746257j
28.683168133420118                                0.4399022516799964+0.007057371037597954j
36.251170499885355                                0.4407541789880805+0.006502720394576809j
45.81597669054491                                 0.441551326002225+0.00600932698799977j
57.90443980602489                                 0.4422973102502492+0.0055674221865531165j
73.18242219076181                                 0.44299476388299186+0.005170790261765102j
92.49147277217335                                 0.4436479938980284+0.004816470162538738j
116.89518164985776                                0.4442645374927777+0.004501281865104058j
147.73776525985127                                0.4448527843137584+0.004218394614967436j
186.71810912919207                                0.44541788779890057+0.003957580534612637j
235.98334667821936                                0.44595984587555443+0.003708442465931579j
298.2471286216894                                 0.4464744709852182+0.0034635225009992535j
376.93909753883634                                0.4469557256854398+0.0032195675496057806j
476.39380104013406                                0.4473976823077321+0.0029775273245699484j
602.0894493336137                                 0.4477962197483149+0.0027420080122444288j
760.9496685459883                                 0.4481505072757716+0.002520065193312279j
961.7248711152964                                 0.44846378786272356+0.0023192988439119815j
1215.4742500762884                                0.4487430903502551+0.0021457937370682784j
1536.1749466718297                                0.44899806947104903+0.0020023901298385004j
1941.4919457438816                                0.44923903569284734+0.0018876545225266724j
2453.751106639822                                 0.4494745808346297+0.001795982622400323j
3101.168926574782                                 0.4497094520054006+0.0017190237287646613j
3919.406774847221                                 0.44994359903863573+0.0016480944794853851j
4953.53520895918                                  0.45017258569887764+0.0015768004682626833j
6260.516572014828                                 0.45038944371054596+0.001502932578828555j
7912.342618981326                                 0.45058709625747057+0.0014290108865421172j
10000                                             0.4507605417920322+0.001361404890454957j
