% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 29 2023, 11:08
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.2556091277357889+1.500165772572689E-4j
0.012638482029342977                              0.25561006526844765+1.8958227811847716E-4j
0.01597312280060254                               0.2556115582578379+2.3957111735339035E-4j
0.02018760254679039                               0.2556139461445796+3.027167586998971E-4j
0.025514065200312887                              0.2556177564906234+3.8245740325068604E-4j
0.03224590545296395                               0.2556238288671542+4.831047482153588E-4j
0.040753929658717776                              0.2556335162976298+6.100406974643988E-4j
0.05150678076168125                               0.2556489365898405+7.699320396632037E-4j
0.0650967523045817                                0.25567344422703386+9.709362438821765E-4j
0.0822724134170047                                0.25571227365743104+0.0012228340060165166j
0.103979841848149                                 0.2557735040111788+0.001536959047229104j
0.13141473626117567                               0.2558693450434628+0.0019256846778281475j
0.1660882782627716                                0.2560176623088932+0.0024010796864426124j
0.20991037201085547                               0.25624327881743897+0.0029722421875130463j
0.26529484644318974                               0.25657795460405886+0.003641028450688201j
0.3352924149249558                                0.2570573642600669+0.004396932762743205j
0.4237587160604063                                0.25771384494683697+0.005213996095822713j
0.5355666917706899                                0.25856731365963914+0.006054148359998914j
0.6768750009458534                                0.259622013370386+0.00687767840359118j
0.8554672535565685                                0.26087539285353883+0.007651291176644955j
1.0811807510766078                                0.26233048990086477+0.008340108272996433j
1.3664483492953259                                0.2639903663502685+0.008886798940786223j
1.726983290659436                                 0.26582658726912034+0.009204882883512237j
2.182644728397487                                 0.26774759744511206+0.009210371398563105j
2.7585316176291843                                0.2696077206010561+0.008877664763319167j
3.4863652276780877                                0.27126426851605184+0.00827002746086004j
4.406236427773573                                 0.27263850502327064+0.007512885398468087j
5.568813990945273                                 0.27373277252822253+0.006734572857695536j
7.038135554931562                                 0.2746030246498058+0.006021958626272504j
8.895134973108236                                 0.2753186844573826+0.005411129137817242j
11.242100350620873                                0.27593581072210965+0.004902572135472448j
14.208308325339223                                0.27648973242082986+0.004482054703231598j
17.957144943716408                                0.27700061860955244+0.004134489237895799j
22.695105366946706                                0.27748185137006015+0.0038476788708270136j
28.683168133420118                                0.2779441202970343+0.0036101614345626317j
36.251170499885355                                0.2783947297968509+0.003409329337713288j
45.81597669054491                                 0.27883577144779403+0.003232919057646694j
57.90443980602489                                 0.2792649035378995+0.0030722387777355306j
73.18242219076181                                 0.27967880258087946+0.0029237506123803514j
92.49147277217335                                 0.28007666018551386+0.002787475004252597j
116.89518164985776                                0.2804612545240359+0.0026633962603808603j
147.73776525985127                                0.28083692674346167+0.0025485618363869423j
186.71810912919207                                0.28120639430598066+0.00243683096541283j
235.98334667821936                                0.28156866380955503+0.0023209088314468224j
298.2471286216894                                 0.2819189560152907+0.002194943321048967j
376.93909753883634                                0.28225012278389083+0.0020563763094674312j
476.39380104013406                                0.2825546373872835+0.0019066227416336236j
602.0894493336137                                 0.2828264463218987+0.0017507349205262612j
760.9496685459883                                 0.2830624189335944+0.0015964066610769374j
961.7248711152964                                 0.2832633863675645+0.0014524017595381026j
1215.4742500762884                                0.2834342546452455+0.0013265192840893167j
1536.1749466718297                                0.283583060533688+0.0012236254921183785j
1941.4919457438816                                0.2837189482214546+0.0011444645890964261j
2453.751106639822                                 0.2838497992402683+0.0010857488622055484j
3101.168926574782                                 0.2839802439889458+0.0010415912407887055j
3919.406774847221                                 0.2841108441500107+0.001005798902946486j
4953.53520895918                                  0.2842386809291469+9.741474721751589E-4j
6260.516572014828                                 0.2843590877978764+9.458033423865412E-4j
7912.342618981326                                 0.28446754767789845+9.235080243896434E-4j
10000                                             0.28456118587560686+9.127087955056527E-4j
