% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 29 2023, 10:14
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.10569458569501823+3.843811531962565E-5j
0.012638482029342977                              0.10569469882887844+4.85792543932036E-5j
0.01597312280060254                               0.1056948796079616+6.139541347263907E-5j
0.02018760254679039                               0.10569516830211556+7.759167718051413E-5j
0.025514065200312887                              0.10569562937298513+9.80584379113457E-5j
0.03224590545296395                               0.1056963658346369+1.2391954858267443E-4j
0.040753929658717776                              0.10569754180467701+1.5659242548879887E-4j
0.05150678076168125                               0.10569941950241316+1.978624933459087E-4j
0.0650967523045817                                0.10570241710075351+2.499742144716238E-4j
0.0822724134170047                                0.105707200599663+3.157399952432772E-4j
0.103979841848149                                 0.10571482976879408+3.986655140007218E-4j
0.13141473626117567                               0.10572698649758244+5.030835629808403E-4j
0.1660882782627716                                0.10574633013241701+6.342745215340184E-4j
0.20991037201085547                               0.1057770383313405+7.985232838032857E-4j
0.26529484644318974                               0.10582561221598981+0.0010030078503740747j
0.3352924149249558                                0.10590200636267764+0.0012553165530222214j
0.4237587160604063                                0.10602107809851978+0.0015622324846181334j
0.5355666917706899                                0.10620408924697877+0.0019272201031219143j
0.6768750009458534                                0.10647940740773175+0.0023459391332192364j
0.8554672535565685                                0.10688050121527096+0.0027995358351606612j
1.0811807510766078                                0.10743826010214927+0.0032472792802965343j
1.3664483492953259                                0.10816549198247556+0.003623870699285226j
1.726983290659436                                 0.10903735622956973+0.00385003606907556j
2.182644728397487                                 0.10998156484044586+0.003860305522929224j
2.7585316176291843                                0.1108938596172208+0.003635187046041669j
3.4863652276780877                                0.11167508935345935+0.0032127950631572555j
4.406236427773573                                 0.1122637289105637+0.002670223363478354j
5.568813990945273                                 0.1126437138061395+0.0020927340674463278j
7.038135554931562                                 0.11283326336332171+0.0015530905490184364j
8.895134973108236                                 0.1128716843699523+0.0011050979198815546j
11.242100350620873                                0.11281181742131485+7.819334284419781E-4j
14.208308325339223                                0.11271358297015478+5.92286842190431E-4j
17.957144943716408                                0.11263236824482145+5.173655394875069E-4j
22.695105366946706                                0.11260417989946427+5.16303281904137E-4j
28.683168133420118                                0.11263646578027153+5.416085134756642E-4j
36.251170499885355                                0.11271154641930692+5.575965837162031E-4j
45.81597669054491                                 0.11280159658612944+5.513335307011607E-4j
57.90443980602489                                 0.11288586427566717+5.296145812404425E-4j
73.18242219076181                                 0.11295860602693925+5.056477291778132E-4j
92.49147277217335                                 0.11302437963863725+4.872291615828759E-4j
116.89518164985776                                0.11308874420239108+4.746820066391345E-4j
147.73776525985127                                0.11315389226196701+4.6550966738408134E-4j
186.71810912919207                                0.11321991383393545+4.578973816147663E-4j
235.98334667821936                                0.11328658393000253+4.5080919797925917E-4j
298.2471286216894                                 0.11335355720439297+4.434104830983425E-4j
376.93909753883634                                0.11342026712405459+4.351438642341651E-4j
476.39380104013406                                0.11348617121791903+4.258031340807428E-4j
602.0894493336137                                 0.11355092877511533+4.152948077808176E-4j
760.9496685459883                                 0.11361425541793053+4.0336432989854123E-4j
961.7248711152964                                 0.1136755741649453+3.8959578811328526E-4j
1215.4742500762884                                0.11373378083742333+3.7373874451956306E-4j
1536.1749466718297                                0.11378733540892204+3.5614897650056165E-4j
1941.4919457438816                                0.11383463373169808+3.380634882204384E-4j
2453.751106639822                                 0.11387444570735229+3.2159100215409947E-4j
3101.168926574782                                 0.11390623581950644+3.094903961098177E-4j
3919.406774847221                                 0.1139303080580345+3.0484529433228157E-4j
4953.53520895918                                  0.11394774053384966+3.107274747185842E-4j
6260.516572014828                                 0.11396012133146106+3.2996465096774995E-4j
7912.342618981326                                 0.11396915489029295+3.6511775614273814E-4j
10000                                             0.11397626672857776+4.187206769411665E-4j
