% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 28 2023, 17:06
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.2561380649049913+1.4737841124042833E-4j
0.012638482029342977                              0.2561390772538892+1.862446432167431E-4j
0.01597312280060254                               0.2561406935695258+2.353460245693659E-4j
0.02018760254679039                               0.25614327593047176+2.973631172721926E-4j
0.025514065200312887                              0.2561473965299036+3.756634711164274E-4j
0.03224590545296395                               0.25615396604146223+4.744624612338014E-4j
0.040753929658717776                              0.25616443578380177+5.990061044838851E-4j
0.05150678076168125                               0.2561810898907829+7.557617819712969E-4j
0.0650967523045817                                0.2562075238858551+9.525808050007087E-4j
0.0822724134170047                                0.2562493210964007+0.0011987541481441061j
0.103979841848149                                 0.2563150247563778+0.0015048082503198962j
0.13141473626117567                               0.25641736793613357+0.0018817727039129857j
0.1660882782627716                                0.25657456516086874+0.002339525395158382j
0.20991037201085547                               0.256811043901269+0.0028838158518540258j
0.26529484644318974                               0.25715628394558115+0.0035120370223019094j
0.3352924149249558                                0.2576403025697424+0.0042092419504309595j
0.4237587160604063                                0.25828571375203757+0.004947983912986555j
0.5355666917706899                                0.25910103650063665+0.005695458359557803j
0.6768750009458534                                0.26008344344430645+0.0064248439888298006j
0.8554672535565685                                0.26123279693288204+0.00711813453653366j
1.0811807510766078                                0.26256241647837925+0.0077505152540005545j
1.3664483492953259                                0.26408671500294023+0.008267119204241287j
1.726983290659436                                 0.26578543016178025+0.00858021448160303j
2.182644728397487                                 0.26757348163696154+0.008604647898884998j
2.7585316176291843                                0.2693128978028517+0.00831290621956031j
3.4863652276780877                                0.2708691459254264+0.007762319362946212j
4.406236427773573                                 0.27216789175942196+0.007067893298434734j
5.568813990945273                                 0.27320921130017306+0.006346902110189303j
7.038135554931562                                 0.2740414507642511+0.005679272658738727j
8.895134973108236                                 0.2747253713028191+0.005100319658065032j
11.242100350620873                                0.27531151011934357+0.004614306003200222j
14.208308325339223                                0.27583424630351955+0.00421133613243916j
17.957144943716408                                0.27631526334845385+0.003877955232867315j
22.695105366946706                                0.2767684205359785+0.0036010239332061947j
28.683168133420118                                0.2772027079193614+0.0033682576725836007j
36.251170499885355                                0.2776231967523441+0.003168185692898054j
45.81597669054491                                 0.2780312513552643+0.0029908647190309595j
57.90443980602489                                 0.27842537079335555+0.002829348068994351j
73.18242219076181                                 0.2788034624042654+0.0026805966501336088j
92.49147277217335                                 0.2791654887015582+0.002544265751873788j
116.89518164985776                                0.27951423309013823+0.002419697878695119j
147.73776525985127                                0.2798533951968631+0.0023035986176964895j
186.71810912919207                                0.2801846954032889+0.002190211898016799j
235.98334667821936                                0.2805064491892073+0.0020734298571118454j
298.2471286216894                                 0.2808140022462534+0.0019490574337591314j
376.93909753883634                                0.2811012580215019+0.0018160867739448095j
476.39380104013406                                0.28136247127954694+0.0016768489628104964j
602.0894493336137                                 0.2815936552708623+0.0015364234603482262j
760.9496685459883                                 0.2817935878600284+0.001401614972385031j
961.7248711152964                                 0.2819643942037218+0.0012795420780618942j
1215.4742500762884                                0.28211136218765104+0.0011760086232276727j
1536.1749466718297                                0.2822419485047553+0.0010940672206865962j
1941.4919457438816                                0.28236406503835615+0.0010332547410934572j
2453.751106639822                                 0.2824840997993839+9.898620927927735E-4j
3101.168926574782                                 0.28260539855523287+9.582909352510114E-4j
3919.406774847221                                 0.28272771002289143+9.330599005089192E-4j
4953.53520895918                                  0.282847858716981+9.107168490900912E-4j
6260.516572014828                                 0.2829612736592772+8.90972027724351E-4j
7912.342618981326                                 0.2830636775921122+8.767822397236827E-4j
10000                                             0.28315231789069756+8.735685591787164E-4j
