% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 29 2023, 11:13
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.30193403804660307+1.8631144215774373E-4j
0.012638482029342977                              0.301935189734559+2.3544929062782016E-4j
0.01597312280060254                               0.301937027326734+2.9753161759067616E-4j
0.02018760254679039                               0.301939964434284+3.7595300677577357E-4j
0.025514065200312887                              0.30194465176631413+4.7498256310972534E-4j
0.03224590545296395                               0.30195212501141155+5.999733291676331E-4j
0.040753929658717776                              0.3019640386460218+7.576055888965044E-4j
0.05150678076168125                               0.30198300369357556+9.561519205087922E-4j
0.0650967523045817                                0.3020131326452107+0.001205729500426483j
0.0822724134170047                                0.30206084960741447+0.0015184594648718725j
0.103979841848149                                 0.30213603451856486+0.0019083718089237024j
0.13141473626117567                               0.3022535846503595+0.0023907610346409185j
0.1660882782627716                                0.30243517248470153+0.0029805263905190505j
0.20991037201085547                               0.3027106716697003+0.003688938637810256j
0.26529484644318974                               0.3031178320270884+0.004518610640749121j
0.3352924149249558                                0.30369822657876683+0.005457832128148741j
0.4237587160604063                                0.3044884961043868+0.006478012321712464j
0.5355666917706899                                0.3055105345355288+0.007539302497115587j
0.6768750009458534                                0.3067706006246409+0.008603871968345436j
0.8554672535565685                                0.3082736936394019+0.009643566183085423j
1.0811807510766078                                0.3100405355990374+0.0106253675775259j
1.3664483492953259                                0.31209973644297+0.011479854096249222j
1.726983290659436                                 0.31444424445824454+0.012086490807019977j
2.182644728397487                                 0.31698114574545094+0.01230879202343299j
2.7585316176291843                                0.3195277050421163+0.01207031416236376j
3.4863652276780877                                0.3218762734360987+0.011412164757443981j
4.406236427773573                                 0.32388265921894793+0.010478421332939832j
5.568813990945273                                 0.3255090570104009+0.009444464372989484j
7.038135554931562                                 0.3268036797911328+0.00844898950676536j
8.895134973108236                                 0.32785177736953053+0.007567196120346743j
11.242100350620873                                0.32873501487861156+0.006820035090662157j
14.208308325339223                                0.3295131211635061+0.006197358400186723j
17.957144943716408                                0.33022296778197247+0.005678017348170265j
22.695105366946706                                0.33088545145320575+0.005240987480889686j
28.683168133420118                                0.3315126908920887+0.004868698025756211j
36.251170499885355                                0.33211204161808916+0.004546267741996605j
45.81597669054491                                 0.332686711389691+0.00426083669932743j
57.90443980602489                                 0.3332361683922556+0.004002972617566731j
73.18242219076181                                 0.33375868511806156+0.003768274971331853j
92.49147277217335                                 0.33425507566736457+0.003556150967513204j
116.89518164985776                                0.3347301048074807+0.0033657624299320657j
147.73776525985127                                0.335189939986081+0.0031926129770542197j
186.71810912919207                                0.335638241583869+0.003028612146741803j
235.98334667821936                                0.3360740104845041+0.0028649278032822157j
298.2471286216894                                 0.3364921146076954+0.0026950227208507637j
376.93909753883634                                0.3368853154712794+0.0025162802575946167j
476.39380104013406                                0.3372463436719015+0.0023302839896896686j
602.0894493336137                                 0.33756966564341667+0.002142327978995411j
760.9496685459883                                 0.3378529947103337+0.00196030112919509j
961.7248711152964                                 0.33809820525774253+0.0017929132963168185j
1215.4742500762884                                0.338311324606332+0.0016475516613291936j
1536.1749466718297                                0.3385013122834991+0.0015283637019638272j
1941.4919457438816                                0.33867800960692634+0.0014351535477074345j
2453.751106639822                                 0.33884969994535696+0.001363548107756219j
3101.168926574782                                 0.33902103315044124+0.0013065146071551885j
3919.406774847221                                 0.33919220230635716+0.0012567767228703196j
4953.53520895918                                  0.33935954822138104+0.0012092611650986376j
6260.516572014828                                 0.3395173614539645+0.0011626940163444804j
7912.342618981326                                 0.3396600823884907+0.0011198864348793045j
10000                                             0.33978400593463653+0.0010868093869156924j
