% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 28 2023, 16:42
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.13102160410055147+6.547463171848686E-5j
0.012638482029342977                              0.13102198898801873+8.274507066513671E-5j
0.01597312280060254                               0.13102260370520977+1.0456726830035419E-4j
0.02018760254679039                               0.13102358527458405+1.3213709081026244E-4j
0.025514065200312887                              0.1310251526557733+1.6696074048015095E-4j
0.03224590545296395                               0.131027654743916+2.1093136050454205E-4j
0.040753929658717776                              0.13103164672135106+2.6642052533564295E-4j
0.05150678076168125                               0.13103801246330138+3.363832062749792E-4j
0.0650967523045817                                0.13104815386293028+4.2446916966930125E-4j
0.0822724134170047                                0.13106428230590325+5.35121775916918E-4j
0.103979841848149                                 0.13108986994575936+6.736210769399154E-4j
0.13141473626117567                               0.1311302997133927+8.459820556854919E-4j
0.1660882782627716                                0.13119377828697154+0.001058538890792139j
0.20991037201085547                               0.13129246372641018+0.0013169222754246075j
0.26529484644318974                               0.1314435621777347+0.0016239973839111857j
0.3352924149249558                                0.13166963966551715+0.001976314350839414j
0.4237587160604063                                0.13199666099654747+0.0023591096157161377j
0.5355666917706899                                0.13244775766666642+0.002741452524457684j
0.6768750009458534                                0.13303210120434958+0.0030756579549493374j
0.8554672535565685                                0.13373291100311013+0.003305948449751203j
1.0811807510766078                                0.13450363092372272+0.0033860536838986473j
1.3664483492953259                                0.13527803547837308+0.00329603433358298j
1.726983290659436                                 0.13598819424173803+0.003047784797612597j
2.182644728397487                                 0.13657947143064633+0.002679644955753553j
2.7585316176291843                                0.13701933542914033+0.0022468701287088324j
3.4863652276780877                                0.13730178415857522+0.0018107259103901522j
4.406236427773573                                 0.13744729056581279+0.0014264963713583982j
5.568813990945273                                 0.13749725071719443+0.0011320620193784037j
7.038135554931562                                 0.13750275354236582+9.398885778040333E-4j
8.895134973108236                                 0.13750958379242326+8.363129229152821E-4j
11.242100350620873                                0.1375451770577003+7.903242871722938E-4j
14.208308325339223                                0.1376140956489481+7.685352415602365E-4j
17.957144943716408                                0.1377042325789406+7.488025082584046E-4j
22.695105366946706                                0.13779976602346838+7.25241883308735E-4j
28.683168133420118                                0.13789214862407043+7.025879465524406E-4j
36.251170499885355                                0.13798191847937966+6.860094831326735E-4j
45.81597669054491                                 0.13807277246780109+6.756930069300761E-4j
57.90443980602489                                 0.13816621825155465+6.68879036646286E-4j
73.18242219076181                                 0.1382616463026619+6.636301162919717E-4j
92.49147277217335                                 0.138358642950753+6.592671963395353E-4j
116.89518164985776                                0.13845737866732516+6.54951150941303E-4j
147.73776525985127                                0.13855768646907396+6.494361661914065E-4j
186.71810912919207                                0.13865891325065774+6.417287550343165E-4j
235.98334667821936                                0.13876046576677756+6.31205927118707E-4j
298.2471286216894                                 0.13886198908007447+6.17076766698065E-4j
376.93909753883634                                0.13896281513521683+5.980119295153381E-4j
476.39380104013406                                0.139061263998541+5.725258998581264E-4j
602.0894493336137                                 0.1391545198588245+5.398948331186807E-4j
760.9496685459883                                 0.1392392812138543+5.009171553060238E-4j
961.7248711152964                                 0.13931274269197239+4.5801229965930783E-4j
1215.4742500762884                                0.13937334278773894+4.147243126915166E-4j
1536.1749466718297                                0.139421071274666+3.7500500700189763E-4j
1941.4919457438816                                0.1394574081176923+3.425042420713104E-4j
2453.751106639822                                 0.13948492626640915+3.199738541972374E-4j
3101.168926574782                                 0.13950661375949078+3.0895846051618955E-4j
3919.406774847221                                 0.13952510871417667+3.0992151280961465E-4j
4953.53520895918                                  0.13954212104152594+3.227910424262368E-4j
6260.516572014828                                 0.1395582552627383+3.477359522392032E-4j
7912.342618981326                                 0.13957327152894158+3.8587737511887E-4j
10000                                             0.1395866120164841+4.3967995032617545E-4j
