% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 29 2023, 10:31
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.11967486005212498+5.615078425829489E-5j
0.012638482029342977                              0.11967510003127213+7.096390010693945E-5j
0.01597312280060254                               0.11967548330090136+8.968322197950887E-5j
0.02018760254679039                               0.1196760955868156+1.133371471846894E-4j
0.025514065200312887                              0.11967707331593581+1.4322312393914993E-4j
0.03224590545296395                               0.11967863472103923+1.8097631496978139E-4j
0.040753929658717776                              0.11968112713337196+2.2865400601127466E-4j
0.05150678076168125                               0.11968510520890564+2.8883755253774436E-4j
0.0650967523045817                                0.11969145094620356+3.647516719897637E-4j
0.0822724134170047                                0.11970156565617142+4.603962067179535E-4j
0.103979841848149                                 0.11971766739893812+5.806748468609966E-4j
0.13141473626117567                               0.11974324863498752+7.314836098724339E-4j
0.1660882782627716                                0.11978376100199173+9.196791649659919E-4j
0.20991037201085547                               0.11984759731676897+0.0011527690512881045j
0.26529484644318974                               0.11994739497610325+0.0014380354504255957j
0.3352924149249558                                0.12010150843490125+0.0017806237386033374j
0.4237587160604063                                0.12033506819265218+0.002179980817117939j
0.5355666917706899                                0.12067921059901919+0.002624220855123042j
0.6768750009458534                                0.1211660510855824+0.0030831810115550798j
0.8554672535565685                                0.12181700972239037+0.0035037323259949045j
1.0811807510766078                                0.12262566434421385+0.0038141648297974977j
1.3664483492953259                                0.12354398491677322+0.003943178674213876j
1.726983290659436                                 0.1244855130290391+0.003848491230392316j
2.182644728397487                                 0.1253501036420976+0.003537559613350258j
2.7585316176291843                                0.12605665049442388+0.003065276071676786j
3.4863652276780877                                0.12656356872069338+0.002511889795163197j
4.406236427773573                                 0.12686967384256512+0.0019581858974697976j
5.568813990945273                                 0.1270040455099002+0.001470254390949288j
7.038135554931562                                 0.12701552033498+0.0010928066720197864j
8.895134973108236                                 0.12696342432292648+8.447846362765374E-4j
11.242100350620873                                0.12690555565622824+7.16825032069339E-4j
14.208308325339223                                0.12688381863354667+6.757457846402534E-4j
17.957144943716408                                0.1269143476860769+6.779798444875711E-4j
22.695105366946706                                0.12698838080490057+6.866553546408594E-4j
28.683168133420118                                0.1270840107095576+6.834818095311179E-4j
36.251170499885355                                0.12718177724835622+6.688155361252487E-4j
45.81597669054491                                 0.12727369864742866+6.514586581620233E-4j
57.90443980602489                                 0.12736123881115716+6.379179212693996E-4j
73.18242219076181                                 0.12744807633098904+6.292668892217768E-4j
92.49147277217335                                 0.1275361303159844+6.240912498759335E-4j
116.89518164985776                                0.12762609288603272+6.209686346543002E-4j
147.73776525985127                                0.12771831822855845+6.184719390007821E-4j
186.71810912919207                                0.12781256674109956+6.150853748988704E-4j
235.98334667821936                                0.12790806960761575+6.097241514445652E-4j
298.2471286216894                                 0.12800409604353918+6.018026907037131E-4j
376.93909753883634                                0.12810019488514995+5.907596661461195E-4j
476.39380104013406                                0.12819585758328483+5.756317916957798E-4j
602.0894493336137                                 0.12828989021164217+5.551550576824816E-4j
760.9496685459883                                 0.128380088285647+5.284483697474655E-4j
961.7248711152964                                 0.12846358671807695+4.957697514436922E-4j
1215.4742500762884                                0.12853763793999662+4.587879212163068E-4j
1536.1749466718297                                0.12860027808692584+4.203266404706944E-4j
1941.4919457438816                                0.12865068007475366+3.8390217740848925E-4j
2453.751106639822                                 0.1286892743022444+3.532386816800556E-4j
3101.168926574782                                 0.12871766388709285+3.317600256543179E-4j
3919.406774847221                                 0.1287382524465912+3.221578947751393E-4j
4953.53520895918                                  0.1287536473740504+3.2624289418497294E-4j
6260.516572014828                                 0.12876604604067868+3.4518459564000895E-4j
7912.342618981326                                 0.1287768451855447+3.800682338581472E-4j
10000                                             0.1287865901960232+4.325774325051535E-4j
