% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 22 2023, 16:06
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.12494780903791153+3.284960010822521E-5j
0.012638482029342977                              0.12494824695024517+4.150341845945855E-5j
0.01597312280060254                               0.12494894564682012+5.24268149712866E-5j
0.02018760254679039                               0.12495006033855431+6.62046992894444E-5j
0.025514065200312887                              0.12495183610015671+8.356225755879571E-5j
0.03224590545296395                               0.1249546622369492+1.0538794809715601E-4j
0.040753929658717776                              0.12495914874887398+1.3274886866454277E-4j
0.05150678076168125                               0.12496624605848494+1.668839562456898E-4j
0.0650967523045817                                0.1249774104028117+2.0914647152174524E-4j
0.0822724134170047                                0.12499481651002128+2.60845023255439E-4j
0.103979841848149                                 0.1250215830145556+3.2290412990569677E-4j
0.13141473626117567                               0.12506188765100787+3.952516534906994E-4j
0.1660882782627716                                0.1251207113523589+4.7590470542781493E-4j
0.20991037201085547                               0.12520281116692225+5.599862200473564E-4j
0.26529484644318974                               0.12531067114616903+6.394201079793699E-4j
0.3352924149249558                                0.12544204618574212+7.044399688359568E-4j
0.4237587160604063                                0.12558904672639445+7.472447649275634E-4j
0.5355666917706899                                0.12574067864798838+7.657690493340923E-4j
0.6768750009458534                                0.1258878239000321+7.641516238427318E-4j
0.8554672535565685                                0.12602667169939755+7.490520490631266E-4j
1.0811807510766078                                0.12615783932704902+7.25015239212243E-4j
1.3664483492953259                                0.1262824659549392+6.927420740841199E-4j
1.726983290659436                                 0.1263989859027506+6.512775147599213E-4j
2.182644728397487                                 0.12650347052334193+6.016786419827553E-4j
2.7585316176291843                                0.12659296889210744+5.483218334794128E-4j
3.4863652276780877                                0.12666809466851717+4.965658779025345E-4j
4.406236427773573                                 0.12673222226960681+4.4958089024853205E-4j
5.568813990945273                                 0.12678867136449098+4.0756731163090403E-4j
7.038135554931562                                 0.12683891153516674+3.694773730121098E-4j
8.895134973108236                                 0.1268830603629395+3.3500664981935864E-4j
11.242100350620873                                0.1269215194382804+3.0494602984373654E-4j
14.208308325339223                                0.12695576246751203+2.800319821587033E-4j
17.957144943716408                                0.12698764062502613+2.5996417758659593E-4j
22.695105366946706                                0.12701838381438882+2.4363772962816932E-4j
28.683168133420118                                0.12704844303471638+2.2993699424409073E-4j
36.251170499885355                                0.1270779209009524+2.1805566000428244E-4j
45.81597669054491                                 0.1271067965136694+2.073767741173418E-4j
57.90443980602489                                 0.12713491221289513+1.9744757012361407E-4j
73.18242219076181                                 0.12716206691089557+1.880476369997384E-4j
92.49147277217335                                 0.1271881669692341+1.79122475142848E-4j
116.89518164985776                                0.12721325338277079+1.7062064297154796E-4j
147.73776525985127                                0.12723739505615303+1.623834374378024E-4j
186.71810912919207                                0.12726054079023558+1.5416379951856064E-4j
235.98334667821936                                0.12728243655071048+1.4575728371701708E-4j
298.2471286216894                                 0.1273026663710408+1.3715793614102955E-4j
376.93909753883634                                0.1273207858117707+1.2864601281231352E-4j
476.39380104013406                                0.1273364726827401+1.2077207488383333E-4j
602.0894493336137                                 0.12734962029455346+1.1427847486469382E-4j
760.9496685459883                                 0.127360391339556+1.1000411211129708E-4j
961.7248711152964                                 0.1273692292685196+1.0877301453498748E-4j
1215.4742500762884                                0.12737680894232856+1.1126969742814446E-4j
1536.1749466718297                                0.12738390133805594+1.179501817292058E-4j
1941.4919457438816                                0.12739118314405126+1.2905378095685738E-4j
2453.751106639822                                 0.12739906415231145+1.4473962009675138E-4j
3101.168926574782                                 0.12740761481848034+1.653102809379203E-4j
3919.406774847221                                 0.12741660826429907+1.9144169779575842E-4j
4953.53520895918                                  0.12742564168102208+2.2435710847381327E-4j
6260.516572014828                                 0.12743426644862996+2.659358336945564E-4j
7912.342618981326                                 0.12744210339339+3.18782713911122E-4j
10000                                             0.12744890365672598+3.862909933050105E-4j
