% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 21 2023, 11:00
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.10569513779696287+1.4583733297158207E-5j
0.012638482029342977                              0.10569537392913235+1.8423364485831805E-5j
0.01597312280060254                               0.10569575069724697+2.326767932247536E-5j
0.02018760254679039                               0.10569635142122272+2.9373252999621316E-5j
0.025514065200312887                              0.10569730788690875+3.705578609016106E-5j
0.03224590545296395                               0.10569882854026139+4.669718925215144E-5j
0.040753929658717776                              0.10570123860808427+5.874632366834616E-5j
0.05150678076168125                               0.10570504164648153+7.370436964682802E-5j
0.0650967523045817                                0.10571099962336841+9.207793182696847E-5j
0.0822724134170047                                0.10572023040175703+1.1427145806387926E-4j
0.103979841848149                                 0.10573428706654225+1.4037903590858607E-4j
0.13141473626117567                               0.10575514198345504+1.6984054297691713E-4j
0.1660882782627716                                0.10578491732847804+2.0098935805108864E-4j
0.20991037201085547                               0.10582518549020561+2.3069330695657517E-4j
0.26529484644318974                               0.10587584866362926+2.545429851303117E-4j
0.3352924149249558                                0.10593415114094853+2.680509951288173E-4j
0.4237587160604063                                0.10599485723511469+2.686128097604981E-4j
0.5355666917706899                                0.10605204884941664+2.568895146655244E-4j
0.6768750009458534                                0.10610142785691482+2.3635557165836924E-4j
0.8554672535565685                                0.10614139888055191+2.1141983618639217E-4j
1.0811807510766078                                0.10617250062285649+1.8571452731328073E-4j
1.3664483492953259                                0.10619616522256937+1.6155341579185848E-4j
1.726983290659436                                 0.10621391371743452+1.4032977860648331E-4j
2.182644728397487                                 0.1062273276944821+1.2298763717893979E-4j
2.7585316176291843                                0.10623827457395038+1.0994115477576822E-4j
3.4863652276780877                                0.10624866899534706+1.0066928784441895E-4j
4.406236427773573                                 0.10625974855194983+9.372540181487554E-5j
5.568813990945273                                 0.10627155082854885+8.744817341584861E-5j
7.038135554931562                                 0.10628316293589977+8.087855292102629E-5j
8.895134973108236                                 0.10629359616541618+7.412592239343918E-5j
11.242100350620873                                0.10630254727816872+6.789957355930423E-5j
14.208308325339223                                0.10631041911144724+6.272090925953103E-5j
17.957144943716408                                0.1063177683407308+5.858083588792065E-5j
22.695105366946706                                0.10632488372105157+5.518893594010133E-5j
28.683168133420118                                0.10633181712542149+5.230629154209838E-5j
36.251170499885355                                0.10633857183082368+4.979934999113395E-5j
45.81597669054491                                 0.10634514607750165+4.756493723272447E-5j
57.90443980602489                                 0.10635150709403716+4.552627836632452E-5j
73.18242219076181                                 0.10635760741182775+4.365963225602392E-5j
92.49147277217335                                 0.1063634232445358+4.198379603254333E-5j
116.89518164985776                                0.10636896237500537+4.052466354603748E-5j
147.73776525985127                                0.10637424074764028+3.928927983444093E-5j
186.71810912919207                                0.10637924417052265+3.827288093292269E-5j
235.98334667821936                                0.1063839110527505+3.749612093727039E-5j
298.2471286216894                                 0.10638814533766787+3.704632724029784E-5j
376.93909753883634                                0.10639185530197227+3.709739596040098E-5j
476.39380104013406                                0.10639498541008678+3.790408751453366E-5j
602.0894493336137                                 0.10639753528886445+3.978554932990805E-5j
760.9496685459883                                 0.10639956513324844+4.3109065826150876E-5j
961.7248711152964                                 0.10640119042641498+4.827538948880058E-5j
1215.4742500762884                                0.10640256240978163+5.5709770076753346E-5j
1536.1749466718297                                0.10640383429051407+6.587157751603011E-5j
1941.4919457438816                                0.10640512601911098+7.92908655606139E-5j
2453.751106639822                                 0.10640650127265344+9.663014721420056E-5j
3101.168926574782                                 0.10640796755263776+1.1875972413587001E-4j
3919.406774847221                                 0.1064094886252846+1.4683520973796693E-4j
4953.53520895918                                  0.10641100486526664+1.8237692474741695E-4j
6260.516572014828                                 0.10641245033268439+2.2735926015833417E-4j
7912.342618981326                                 0.10641377034788203+2.8431774093515055E-4j
10000                                             0.10641493566438143+3.564793569466663E-4j
