% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 29 2023, 15:07
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.3572131832344189+2.2177548363457343E-4j
0.012638482029342977                              0.35721417059064037+2.8027820879386096E-4j
0.01597312280060254                               0.3572157431591397+3.542042068264705E-4j
0.02018760254679039                               0.35721825732736473+4.476100940854382E-4j
0.025514065200312887                              0.35722226963148546+5.656098077416697E-4j
0.03224590545296395                               0.35722867875994496+7.146404195606034E-4j
0.040753929658717776                              0.3572389014740861+9.027846876963944E-4j
0.05150678076168125                               0.35725520317334275+0.001140152237905399j
0.0650967523045817                                0.35728116315624353+0.0014393085050447524j
0.0822724134170047                                0.35732244361028825+0.0018157130923254858j
0.103979841848149                                 0.3573878987614488+0.0022880736225889195j
0.13141473626117567                               0.357491253077215+0.002878416041247237j
0.1660882782627716                                0.3576533749138488+0.0036114963817441706j
0.20991037201085547                               0.35790509485244276+0.004512931658444384j
0.26529484644318974                               0.358290016851229+0.005605218650746368j
0.3352924149249558                                0.3588656638559049+0.006901021261827309j
0.4237587160604063                                0.3597005771604823+0.008394498868825236j
0.5355666917706899                                0.36086521163134094+0.010054440381558978j
0.6768750009458534                                0.36241959363489384+0.011825186517648426j
0.8554672535565685                                0.36440776037124645+0.013636027742510876j
1.0811807510766078                                0.3668660813385808+0.015405313766453108j
1.3664483492953259                                0.3698294334833971+0.017021771419442264j
1.726983290659436                                 0.37330220063364766+0.018315541415885112j
2.182644728397487                                 0.3771908556953468+0.019069529631818426j
2.7585316176291843                                0.3812576594166102+0.019105149625145427j
3.4863652276780877                                0.3851684400057315+0.018395149014569727j
4.406236427773573                                 0.3886241383268498+0.017101597246663238j
5.568813990945273                                 0.39147393376630285+0.015499792998752903j
7.038135554931562                                 0.39373209204772264+0.013857308499366137j
8.895134973108236                                 0.39551720482325303+0.012354161112659665j
11.242100350620873                                0.39697588227981034+0.011067702301126687j
14.208308325339223                                0.39823027729900934+0.009999429357226591j
17.957144943716408                                0.3993585942765571+0.009114792914642365j
22.695105366946706                                0.40040186176822384+0.00837510244652315j
28.683168133420118                                0.4013819982721637+0.007750737574760403j
36.251170499885355                                0.40231454290348573+0.007218317086585403j
45.81597669054491                                 0.4032095341733523+0.006755157385218422j
57.90443980602489                                 0.40406806833752323+0.006341373196860399j
73.18242219076181                                 0.40488512557862066+0.005966343321758835j
92.49147277217335                                 0.40565838290241724+0.005629570481358267j
116.89518164985776                                0.406393967328906+0.0053335949977599655j
147.73776525985127                                0.40710415407452133+0.005075767084447977j
186.71810912919207                                0.407800289254461+0.00484554247993799j
235.98334667821936                                0.4084873218014864+0.004627685941310846j
298.2471286216894                                 0.4091625120474852+0.004407281568899456j
376.93909753883634                                0.40981732391406583+0.004173245024159268j
476.39380104013406                                0.4104396827377888+0.003920140800075468j
602.0894493336137                                 0.4110165971250692+0.003649176824848168j
760.9496685459883                                 0.4115371966977139+0.0033682971405742355j
961.7248711152964                                 0.4119961963828298+0.003090552517430292j
1215.4742500762884                                0.41239587558272295+0.0028305170339770172j
1536.1749466718297                                0.4127457805025379+0.0025999301687214694j
1941.4919457438816                                0.4130598543086628+0.0024043000224330015j
2453.751106639822                                 0.41335223696944345+0.0022417576370483455j
3101.168926574782                                 0.41363316106192605+0.002104478297810305j
3919.406774847221                                 0.41390653389135956+0.0019821170835669236j
4953.53520895918                                  0.41416989315054986+0.0018658341390539578j
6260.516572014828                                 0.4144165641908275+0.0017514650473651782j
7912.342618981326                                 0.41463908808056854+0.001640689349071383j
10000                                             0.41483225781466565+0.0015399992644710575j
