% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 28 2023, 16:54
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.1763956084297983+9.489505848893863E-5j
0.012638482029342977                              0.17639630557438957+1.1992055330614526E-4j
0.01597312280060254                               0.17639741814407678+1.515363581026486E-4j
0.02018760254679039                               0.1763991945539742+1.9146847829660534E-4j
0.025514065200312887                              0.17640202998594948+2.4188528929696844E-4j
0.03224590545296395                               0.17640655299986538+3.055010625420071E-4j
0.040753929658717776                              0.1764137624227032+3.8569360790956795E-4j
0.05150678076168125                               0.17642523940021795+4.866267436377866E-4j
0.0650967523045817                                0.17644347338899372+6.133535788115686E-4j
0.0822724134170047                                0.17647235122960897+7.718479402842282E-4j
0.103979841848149                                 0.17651786069100092+9.688581731589469E-4j
0.13141473626117567                               0.1765890200028284+0.0012113905189893306j
0.1660882782627716                                0.17669895276664827+0.0015055120456025169j
0.20991037201085547                               0.17686569635469304+0.0018540797698297477j
0.26529484644318974                               0.17711184773288915+0.002253170324602002j
0.3352924149249558                                0.177461536868936+0.002687830914468339j
0.4237587160604063                                0.17793359141561954+0.0031295791414113813j
0.5355666917706899                                0.17853250894501413+0.0035396297535989878j
0.6768750009458534                                0.17924354789311392+0.0038793899366053124j
0.8554672535565685                                0.1800382028559774+0.004121712044522097j
1.0811807510766078                                0.18088586701004003+0.004252003969520836j
1.3664483492953259                                0.18175761046634742+0.004259272063608082j
1.726983290659436                                 0.18261705902995087+0.0041325737441777624j
2.182644728397487                                 0.18341343289520456+0.0038736432827549427j
2.7585316176291843                                0.1840937468589548+0.0035135175008871805j
3.4863652276780877                                0.18462830681935966+0.003110869738784115j
4.406236427773573                                 0.18502566993616917+0.0027285457991426433j
5.568813990945273                                 0.18532395403049398+0.002407651443847698j
7.038135554931562                                 0.1855679948286468+0.0021579125646435187j
8.895134973108236                                 0.18578983083416936+0.0019661766047366584j
11.242100350620873                                0.18600229920028757+0.0018129057230963322j
14.208308325339223                                0.18620513375609826+0.001685291671283896j
17.957144943716408                                0.18639615445582342+0.0015803808332458668j
22.695105366946706                                0.18657839458957437+0.001499273800129884j
28.683168133420118                                0.18675887096565394+0.0014400058409336765j
36.251170499885355                                0.18694297289283332+0.0013960205376411432j
45.81597669054491                                 0.18713144946820504+0.001359867561409181j
57.90443980602489                                 0.18732199985512316+0.0013266972999807438j
73.18242219076181                                 0.18751215627585682+0.0012945654030473762j
92.49147277217335                                 0.18770064650973037+0.0012629657355945959j
116.89518164985776                                0.18788734469541254+0.0012315038108950216j
147.73776525985127                                0.18807272376595027+0.0011991722630812955j
186.71810912919207                                0.18825715804600246+0.0011640622168720654j
235.98334667821936                                0.18844015966034994+0.0011234089904053695j
298.2471286216894                                 0.18861960363914798+0.0010742027763945797j
376.93909753883634                                0.1887915053961599+0.0010144212966346784j
476.39380104013406                                0.18895082218936404+9.441999256896789E-4j
602.0894493336137                                 0.18909281283468665+8.661939392294366E-4j
760.9496685459883                                 0.18921425343310133+7.851368031250545E-4j
961.7248711152964                                 0.1893142656294879+7.069521293685784E-4j
1215.4742500762884                                0.18939467945392277+6.375507588820625E-4j
1536.1749466718297                                0.1894597285805103+5.814739447139413E-4j
1941.4919457438816                                0.1895149599717574+5.408657080027735E-4j
2453.751106639822                                 0.18956568996923479+5.152489974117598E-4j
3101.168926574782                                 0.18961559818005816+5.022402685788892E-4j
3919.406774847221                                 0.18966600150466825+4.989295868896576E-4j
4953.53520895918                                  0.18971605515951587+5.033567982503861E-4j
6260.516572014828                                 0.18976368105651226+5.155128611439627E-4j
7912.342618981326                                 0.1898067248961832+5.375749872401721E-4j
10000                                             0.18984380616552238+5.73488647411758E-4j
