% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 18 2023, 17:12
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.17702288764156132+3.457776475512988E-5j
0.012638482029342977                              0.1770232276158228+4.368786335275443E-5j
0.01597312280060254                               0.17702377157388968+5.5188270357603764E-5j
0.02018760254679039                               0.1770246366630557+6.969615483296572E-5j
0.025514065200312887                              0.17702601323296796+8.797802751213911E-5j
0.03224590545296395                               0.1770281967494883+1.1097598752865489E-4j
0.040753929658717776                              0.1770316470792416+1.3982866301976094E-4j
0.05150678076168125                               0.17703706438137848+1.758756024516195E-4j
0.0650967523045817                                0.17704548851024313+2.2062579965061646E-4j
0.0822724134170047                                0.17705839741295076+2.756635913025005E-4j
0.103979841848149                                 0.1770777542215227+3.4247166535881227E-4j
0.13141473626117567                               0.17710591388948127+4.2220145336346605E-4j
0.1660882782627716                                0.17714529943061097+5.155443279638546E-4j
0.20991037201085547                               0.17719794021401708+6.229977652426692E-4j
0.26529484644318974                               0.17726539334618266+7.457146422051957E-4j
0.3352924149249558                                0.17734971850733494+8.864873350739509E-4j
0.4237587160604063                                0.17745561266564971+0.0010496785943273728j
0.5355666917706899                                0.17759255990804224+0.001239121516065527j
0.6768750009458534                                0.17777538276372706+0.0014541752588865654j
0.8554672535565685                                0.1780219368342305+0.0016850624002874893j
1.0811807510766078                                0.1783471281596725+0.0019093495945017864j
1.3664483492953259                                0.17875349817952982+0.0020928435182260606j
1.726983290659436                                 0.17922235478249968+0.0021985818829206795j
2.182644728397487                                 0.17971354815675608+0.0022027598939438763j
2.7585316176291843                                0.18017870453774323+0.002107566001977614j
3.4863652276780877                                0.18058037996468598+0.0019399019668574346j
4.406236427773573                                 0.1809032361560516+0.001737352574744899j
5.568813990945273                                 0.1811521495010721+0.0015332135528001308j
7.038135554931562                                 0.18134338370218495+0.0013488362339778893j
8.895134973108236                                 0.18149596753059738+0.0011929886788000473j
11.242100350620873                                0.18162589025887063+0.0010648264873273606j
14.208308325339223                                0.181743206294024+9.582810866242262E-4j
17.957144943716408                                0.18185197013412666+8.665573604715288E-4j
22.695105366946706                                0.18195256490389253+7.851073162603222E-4j
28.683168133420118                                0.18204460433312286+7.119876488534212E-4j
36.251170499885355                                0.18212838658499447+6.464959972798985E-4j
45.81597669054491                                 0.18220472409289534+5.880107084960259E-4j
57.90443980602489                                 0.18227439252231273+5.35814045788206E-4j
73.18242219076181                                 0.1823380422850688+4.892973310520439E-4j
92.49147277217335                                 0.18239631404415732+4.4796267754784014E-4j
116.89518164985776                                0.18244981938304827+4.113102122362173E-4j
147.73776525985127                                0.1824990370543263+3.788484002136985E-4j
186.71810912919207                                0.1825442839248966+3.5020632816132145E-4j
235.98334667821936                                0.1825858159848175+3.2521075099713464E-4j
298.2471286216894                                 0.1826239300432616+3.0386820524456635E-4j
376.93909753883634                                0.1826590259125069+2.8628593274013253E-4j
476.39380104013406                                0.18269160226468237+2.725949979842823E-4j
602.0894493336137                                 0.18272220020028515+2.6291320888234874E-4j
760.9496685459883                                 0.1827513752921084+2.573634939420468E-4j
961.7248711152964                                 0.18277969608821756+2.561201243060747E-4j
1215.4742500762884                                0.18280784387012625+2.593909364447578E-4j
1536.1749466718297                                0.18283663312310164+2.67287167072369E-4j
1941.4919457438816                                0.18286686976692665+2.7966864799151803E-4j
2453.751106639822                                 0.18289909304421284+2.961333126749318E-4j
3101.168926574782                                 0.18293328595050773+3.1623489047397606E-4j
3919.406774847221                                 0.18296878048802176+3.3986915785852423E-4j
4953.53520895918                                  0.18300437617567347+3.676702158818883E-4j
6260.516572014828                                 0.18303861335227972+4.012953372327058E-4j
7912.342618981326                                 0.1830701093729437+4.4355540239945945E-4j
10000                                             0.18309782146956458+4.984025911553509E-4j
