% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 29 2023, 16:37
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.13797676228378195+8.526712491421707E-5j
0.012638482029342977                              0.137976990735732+1.0776342831510415E-4j
0.01597312280060254                               0.13797735606146025+1.3619404296143285E-4j
0.02018760254679039                               0.13797793943514464+1.7212340374405275E-4j
0.025514065200312887                              0.1379788708744896+2.175273723603296E-4j
0.03224590545296395                               0.13798035887954715+2.749004212597329E-4j
0.040753929658717776                              0.1379827350386789+3.4738969857309496E-4j
0.05150678076168125                               0.13798652933238384+4.3896166395405474E-4j
0.0650967523045817                                0.1379925870388565+5.546070163571432E-4j
0.0822724134170047                                0.13800225503899477+7.005883109381933E-4j
0.103979841848149                                 0.1380176785055054+8.847300678484706E-4j
0.13141473626117567                               0.1380422641491579+0.0011167397377836359j
0.1660882782627716                                0.13808140804500335+0.0014085226334865993j
0.20991037201085547                               0.13814361043677306+0.0017744013129135706j
0.26529484644318974                               0.13824215142063792+0.002231046791080574j
0.3352924149249558                                0.13839750663605102+0.002796737948282653j
0.4237587160604063                                0.13864057316420986+0.0034892425493066384j
0.5355666917706899                                0.1390163802452927+0.004321151853900944j
0.6768750009458534                                0.13958688583098133+0.005291082173412028j
0.8554672535565685                                0.14042938354652748+0.006369502188340567j
1.0811807510766078                                0.14162420410334808+0.007480738615650949j
1.3664483492953259                                0.14322482579275533+0.00848998648895744j
1.726983290659436                                 0.1452121008445934+0.009213901242224244j
2.182644728397487                                 0.1474562822997144+0.009472142306158655j
2.7585316176291843                                0.14972765874868754+0.009167330912726316j
3.4863652276780877                                0.15177081755883803+0.008339366303601697j
4.406236427773573                                 0.15339648194956354+0.007147640639684824j
5.568813990945273                                 0.15452681229909063+0.0058002194889637424j
7.038135554931562                                 0.15518244520130484+0.0044885479351631785j
8.895134973108236                                 0.15544726019417307+0.003357510410474441j
11.242100350620873                                0.15544078997416882+0.0024986569470029697j
14.208308325339223                                0.15529897985534385+0.001946717724542552j
17.957144943716408                                0.1551515347864029+0.0016768624795932426j
22.695105366946706                                0.1550938154443537+0.0016134371432178223j
28.683168133420118                                0.15516534830462947+0.0016566398180102551j
36.251170499885355                                0.15534944481474597+0.0017189803282401804j
45.81597669054491                                 0.15559675110798402+0.0017527848007167113j
57.90443980602489                                 0.15585890394394833+0.0017536027021632277j
73.18242219076181                                 0.1561112291382828+0.0017410273764330176j
92.49147277217335                                 0.15635341040192244+0.0017343572196978172j
116.89518164985776                                0.15659567459797716+0.0017404550718524304j
147.73776525985127                                0.15684631841024+0.0017560774748367044j
186.71810912919207                                0.15710813793848247+0.001775022714156479j
235.98334667821936                                0.1573805117304444+0.001792284081180977j
298.2471286216894                                 0.15766191787362507+0.0018045273064447712j
376.93909753883634                                0.15795105958311015+0.001809171310343104j
476.39380104013406                                0.15824693599574483+0.0018033449909802973j
602.0894493336137                                 0.15854803811575788+0.001783083523307732j
760.9496685459883                                 0.15885088947088183+0.0017435878913005594j
961.7248711152964                                 0.15914924468028668+0.0016808119657854158j
1215.4742500762884                                0.15943476468039225+0.001593222125453875j
1536.1749466718297                                0.15969856111545405+0.001482594727294588j
1941.4919457438816                                0.15993259788986752+0.0013538993786199095j
2453.751106639822                                 0.16013076053524533+0.00121486489539399j
3101.168926574782                                 0.16028986538685755+0.001075276543506239j
3919.406774847221                                 0.16041041087248198+9.457198455904624E-4j
4953.53520895918                                  0.16049656150566094+8.35973781414324E-4j
6260.516572014828                                 0.16055527372362585+7.536210492203712E-4j
7912.342618981326                                 0.16059481784466476+7.032507479804574E-4j
10000                                             0.1606229581478431+6.865093079688432E-4j
