% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 21 2023, 11:13
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.11968368774702731+1.8164099789209998E-5j
0.012638482029342977                              0.11968397892507938+2.2945341318743947E-5j
0.01597312280060254                               0.1196844435889963+2.897660538578566E-5j
0.02018760254679039                               0.11968518372538603+3.6576069088096474E-5j
0.025514065200312887                              0.11968636157065976+4.613417853983627E-5j
0.03224590545296395                               0.1196882315627686+5.812119457192255E-5j
0.040753929658717776                              0.11969118978565267+7.308580055978983E-5j
0.05150678076168125                               0.11969584299155983+9.163304421824663E-5j
0.0650967523045817                                0.11970309755220623+1.1436058489811383E-4j
0.0822724134170047                                0.11971425247266985+1.4172072619260504E-4j
0.103979841848149                                 0.11973104883401099+1.7377022732230224E-4j
0.13141473626117567                               0.11975556239463075+2.0979731284242044E-4j
0.1660882782627716                                0.1197897783932204+2.4792446124514213E-4j
0.20991037201085547                               0.11983474866061267+2.850004975346517E-4j
0.26529484644318974                               0.11988959239832885+3.172532687518982E-4j
0.3352924149249558                                0.11995116489940001+3.4183391100545526E-4j
0.4237587160604063                                0.12001519942416874+3.583917370784851E-4j
0.5355666917706899                                0.12007850818826496+3.692330092002762E-4j
0.6768750009458534                                0.12014059362726215+3.7764506068813406E-4j
0.8554672535565685                                0.12020343532807347+3.8559169396303565E-4j
1.0811807510766078                                0.12026969876449961+3.923276646091621E-4j
1.3664483492953259                                0.12034048839269695+3.9471525368004146E-4j
1.726983290659436                                 0.12041398915077932+3.891257912157137E-4j
2.182644728397487                                 0.12048600401334962+3.7379273800295607E-4j
2.7585316176291843                                0.12055209357688454+3.498638040372387E-4j
3.4863652276780877                                0.12060951689286846+3.2045906502249286E-4j
4.406236427773573                                 0.12065759469798666+2.889646199277328E-4j
5.568813990945273                                 0.1206969519335363+2.5808955105457814E-4j
7.038135554931562                                 0.12072886871031094+2.298138054403634E-4j
8.895134973108236                                 0.12075510166957475+2.0541986963063194E-4j
11.242100350620873                                0.12077764452061104+1.8526931248795468E-4j
14.208308325339223                                0.12079814530525713+1.6878131827063005E-4j
17.957144943716408                                0.12081744874477644+1.5495050703862113E-4j
22.695105366946706                                0.12083574322224216+1.4298100241474517E-4j
28.683168133420118                                0.12085303624368159+1.3245505673236598E-4j
36.251170499885355                                0.12086939075794524+1.2311864528990698E-4j
45.81597669054491                                 0.12088486369689892+1.1473890234043785E-4j
57.90443980602489                                 0.12089945170951726+1.0714284598747922E-4j
73.18242219076181                                 0.12091314665366987+1.0025475925307392E-4j
92.49147277217335                                 0.12092599369868372+9.404783370833643E-5j
116.89518164985776                                0.12093807224656922+8.84745144882816E-5j
147.73776525985127                                0.1209494313062673+8.345147910791867E-5j
186.71810912919207                                0.12096004188238085+7.890870506073275E-5j
235.98334667821936                                0.12096981029598161+7.485597068000381E-5j
298.2471286216894                                 0.12097863095891484+7.141738733309656E-5j
376.93909753883634                                0.12098643946942261+6.88236766159732E-5j
476.39380104013406                                0.12099324098658573+6.738486671123177E-5j
602.0894493336137                                 0.12099912220520587+6.746516689745066E-5j
760.9496685459883                                 0.1210042485956262+6.946392595212629E-5j
961.7248711152964                                 0.12100886726177527+7.379287937694347E-5j
1215.4742500762884                                0.12101328287580361+8.084921786013573E-5j
1536.1749466718297                                0.12101780521821175+9.100360503369838E-5j
1941.4919457438816                                0.12102267924248544+1.0462938594166632E-4j
2453.751106639822                                 0.12102802490826356+1.221825659880985E-4j
3101.168926574782                                 0.12103381426371573+1.4431526734593557E-4j
3919.406774847221                                 0.1210398916197873+1.7199413108575338E-4j
4953.53520895918                                  0.12104601015195389+2.0661303954463137E-4j
6260.516572014828                                 0.12105188458984592+2.501057969637158E-4j
7912.342618981326                                 0.12105724985244379+3.0505896411682433E-4j
10000                                             0.12106191943404435+3.7482113977740434E-4j
