% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 30 2023, 13:29
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.2338379264523824+1.3891877917065568E-4j
0.012638482029342977                              0.23383828721939925+1.7557008414532396E-4j
0.01597312280060254                               0.23383886349242025+2.218895654012292E-4j
0.02018760254679039                               0.23383978237394923+2.804259037767558E-4j
0.025514065200312887                              0.23384125280610168+3.543979675690773E-4j
0.03224590545296395                               0.23384360008515004+4.478692879987894E-4j
0.040753929658717776                              0.23384734767387466+5.659662531878533E-4j
0.05150678076168125                               0.2338533310569607+7.151490604095384E-4j
0.0650967523045817                                0.2338628823925252+9.035446040955311E-4j
0.0822724134170047                                0.2338781240565144+0.0011413479556738942j
0.103979841848149                                 0.23390242921436188+0.0014412913301391065j
0.13141473626117567                               0.23394115176783634+0.0018191604087283784j
0.1660882782627716                                0.2340027447841644+0.0022942965263936924j
0.20991037201085547                               0.23410047841749593+0.0028899398474787944j
0.26529484644318974                               0.23425496791855321+0.0036331111230095367j
0.3352924149249558                                0.23449771440746586+0.004553457556216181j
0.4237587160604063                                0.23487568772872444+0.005680076219002932j
0.5355666917706899                                0.23545625574044238+0.0070348520423236345j
0.6768750009458534                                0.23633057298128407+0.008620643503549734j
0.8554672535565685                                0.23761141716042664+0.01040344953396595j
1.0811807510766078                                0.2394194968748185+0.0122904336113751j
1.3664483492953259                                0.2418515127148791+0.014111066630764071j
1.726983290659436                                 0.2449271107660162+0.015617159735283343j
2.182644728397487                                 0.2485273213559985+0.016525770618314378j
2.7585316176291843                                0.2523672278898566+0.01661726566399352j
3.4863652276780877                                0.2560559198854072+0.015848017103796356j
4.406236427773573                                 0.2592351266778196+0.014389948137692614j
5.568813990945273                                 0.2617038050626649+0.012556352064261924j
7.038135554931562                                 0.2634493244049847+0.01067521728684547j
8.895134973108236                                 0.26459648801358765+0.008995138298766596j
11.242100350620873                                0.26533169867916645+0.007652025554777945j
14.208308325339223                                0.2658408472390668+0.006679701472999482j
17.957144943716408                                0.26627236897317486+0.0060409508352121215j
22.695105366946706                                0.2667239071941216+0.005662061419770066j
28.683168133420118                                0.26724562483004194+0.005460796111213495j
36.251170499885355                                0.2678520460485598+0.00536342607959448j
45.81597669054491                                 0.26853394820271365+0.005311728307141334j
57.90443980602489                                 0.2692666891422958+0.00526638178261051j
73.18242219076181                                 0.270019525775051+0.0052106968228123685j
92.49147277217335                                 0.27076908148014+0.00514881417609738j
116.89518164985776                                0.27150876876682717+0.005093442693051494j
147.73776525985127                                0.2722450670269964+0.005051838539012242j
186.71810912919207                                0.27298687044476716+0.005022227596931938j
235.98334667821936                                0.2737406872681785+0.004998435964299324j
298.2471286216894                                 0.27451203088440373+0.00497169471910289j
376.93909753883634                                0.27530443068422+0.004928284378618876j
476.39380104013406                                0.27611451976322426+0.004849974515632784j
602.0894493336137                                 0.27692890584901647+0.004719274464650496j
760.9496685459883                                 0.2777257939891301+0.004525613273544453j
961.7248711152964                                 0.27847999585766725+0.004268923034667192j
1215.4742500762884                                0.27916858859051497+0.003959829549453571j
1536.1749466718297                                0.2797756690505067+0.0036171470083347767j
1941.4919457438816                                0.2802952066528317+0.0032634106980755657j
2453.751106639822                                 0.2807309886494203+0.002919613282432605j
3101.168926574782                                 0.2810937329189596+0.002601133002814617j
3919.406774847221                                 0.2813967458602261+0.002316296909625521j
4953.53520895918                                  0.28165212924555416+0.0020675603554828853j
6260.516572014828                                 0.28186873773367654+0.0018541822876995248j
7912.342618981326                                 0.2820520743272213+0.001675007053680234j
10000                                             0.28220548559265723+0.0015302540132825085j
