% Model:              modelJ.mph
% Versjon:            COMSOL 6.0.0.405
% Date:               Aug 23 2023, 11:05
% Table:              Tabelle 1 - sjgma_eff ((dflux.u21-dflux.u22)*2*pj/(pj*L^2)/E0/(2*mu*c0))
% w                                               Normaljzed effectjve conductjvjty
0.01                                              0.33813492408717943+1.3988646132698636E-4j
0.012638482029342977                              0.33813621087334367+1.7675024622632843E-4j
0.01597312280060254                               0.33813826417626863+2.2329476332369754E-4j
0.02018760254679039                               0.33814153669137403+2.8202802118399876E-4j
0.025514065200312887                              0.33814674370745423+3.560733144573996E-4j
0.03224590545296395                               0.3381550208059332+4.492859040647572E-4j
0.040753929658717776                              0.3381681247578162+5.663569991285858E-4j
0.05150678076168125                               0.33818877006769055+7.128648985384343E-4j
0.0650967523045817                                0.3382210352181076+8.95198060812653E-4j
0.0822724134170047                                0.33827086039646875+0.001120231967917476j
0.103979841848149                                 0.338346406788296+0.0013946243279055809j
0.13141473626117567                               0.3384579564223969+0.0017237036030257006j
0.1660882782627716                                0.3386167893580219+0.0021103442203202075j
0.20991037201085547                               0.33883283610161197+0.002554992411523419j
0.26529484644318974                               0.3391124009253556+0.0030584298572473674j
0.3352924149249558                                0.3394592928447079+0.0036272405090516024j
0.4237587160604063                                0.3398821458465988+0.004277957214618269j
0.5355666917706899                                0.34040591904478+0.0050337096824952625j
0.6768750009458534                                0.34108038998469464+0.005910959146818101j
0.8554672535565685                                0.34197889824019784+0.006899614622871115j
1.0811807510766078                                0.34318326788484804+0.00794246667074832j
1.3664483492953259                                0.34475197233651084+0.008923133990774514j
1.726983290659436                                 0.34667571181038576+0.009678503545369926j
2.182644728397487                                 0.3488437222775415+0.010049452061438903j
2.7585316176291843                                0.35105805806163637+0.00995478424580313j
3.4863652276780877                                0.3531057134055703+0.009436305420929643j
4.406236427773573                                 0.3548416207210628+0.008634997938545356j
5.568813990945273                                 0.35622388318514364+0.007720655312068167j
7.038135554931562                                 0.3572932752952062+0.0068301645606184645j
8.895134973108236                                 0.3581301213735693+0.0060422016131972895j
11.242100350620873                                0.35881744322211356+0.00538093919569547j
14.208308325339223                                0.35941854276310337+0.004833155416121487j
17.957144943716408                                0.3599685830572758+0.004369329927262505j
22.695105366946706                                0.3604786773101038+0.003962279135582364j
28.683168133420118                                0.36094828432589215+0.0035965292932456853j
36.251170499885355                                0.3613765952668199+0.003266488708308513j
45.81597669054491                                 0.36176624921905914+0.0029698800172408718j
57.90443980602489                                 0.3621213713676604+0.0027040218876267937j
73.18242219076181                                 0.362445790724073+0.0024658903701059226j
92.49147277217335                                 0.3627428820995906+0.0022527043114544715j
116.89518164985776                                0.3630158062248544+0.002061694963521892j
147.73776525985127                                0.3632670640135552+0.0018900084997350358j
186.71810912919207                                0.36349825752471815+0.0017351749366193844j
235.98334667821936                                0.36371047728186123+0.0015955728975021715j
298.2471286216894                                 0.3639047583684341+0.0014704629900304735j
376.93909753883634                                0.36408253170948396+0.0013596801860658993j
476.39380104013406                                0.36424564818592664+0.001263272864674022j
602.0894493336137                                 0.3643963183136974+0.0011812295170900097j
760.9496685459883                                 0.3645369448790169+0.0011133453603403751j
961.7248711152964                                 0.3646699619188839+0.0010592524065067448j
1215.4742500762884                                0.3647979857911025+0.0010184275917550737j
1536.1749466718297                                0.3649238707600274+9.89940185445136E-4j
1941.4919457438816                                0.3650504974247247+9.719794889257784E-4j
2453.751106639822                                 0.36518010693132186+9.616071481226277E-4j
3101.168926574782                                 0.3653133402675266+9.551129637888587E-4j
3919.406774847221                                 0.36544876637772167+9.490009626380711E-4j
4953.53520895918                                  0.3655830155827763+9.411892730345242E-4j
6260.516572014828                                 0.3657116001032811+9.319288143946741E-4j
7912.342618981326                                 0.3658300801088091+9.241188066099326E-4j
10000                                             0.36593503700122754+9.230079311208606E-4j
