% Model:              quartz_bsm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Dec 1 2023, 11:45
% Table:              Tabelle 3 - Punktauswertung 1
% c0                     Phib (1), Punkt: 2       Qb, Punkt: 2             Q0, Punkt: 2
1.0E-4                   -0.1760448962578992      0.007576417026919544     -0.026650832415165727
1.2589254117941674E-4    -0.17349949265436423     0.009188333717398193     -0.029537401119902697
1.5848931924611142E-4    -0.17086958539324948     0.01109381305931995      -0.03278242288166355
1.9952623149688788E-4    -0.16817930970505063     0.013327154544016773     -0.03638654638123503
2.5118864315095795E-4    -0.16539654911147386     0.015925331202880807     -0.04040669933129518
3.1622776601683794E-4    -0.162520905311465       0.01892159851214556      -0.044865546934780426
3.9810717055349735E-4    -0.15954767880773765     0.0223461563930874       -0.04978705368880633
5.011872336272725E-4     -0.15647317380157516     0.026224571344313195     -0.05519021322407423
6.30957344480193E-4      -0.1532948953276815      0.030576751976637586     -0.06108828006845457
7.943282347242813E-4     -0.1500117870654629      0.035416252517050634     -0.0674881592100042
0.001                    -0.14662410505042686     0.04075001887883214      -0.07439058785202657
0.0012589254117941675    -0.14313347469696538     0.04657850293611223      -0.08179030484523148
0.001584893192461114     -0.1395427751927992      0.05289613025154169      -0.08967665075888406
0.001995262314968879     -0.1358559487996682      0.059692008487927155     -0.0980343888664416
0.002511886431509582     -0.13207787135095958     0.06695082971600202      -0.10684457167042645
0.0031622776601683794    -0.12821412073208996     0.07465378907499881      -0.11608548701605785
0.003981071705534973     -0.124260890941039       0.08278285697081691      -0.1257554563327452
0.005011872336272725     -0.120249539545913       0.09130677174343362      -0.1357753008167341
0.00630957344480193      -0.1161703712775903      0.10020695642413731      -0.1461554575790829
0.00794328234724282      -0.11203051301904388     0.10945915722736765      -0.15687069980017213
0.01                     -0.10783761900227057     0.11903914079594835      -0.16789507075572085
0.012589254117941675     -0.10359633851701369     0.12892424708535175      -0.1792105698952176
0.01584893192461114      -0.0993217286620981      0.139089902490591        -0.19077539123338658
0.01995262314968881      -0.09501801321292822     0.1495160533544859       -0.20257436166750004
0.025118864315095822     -0.0906920974536348      0.16018349357250408      -0.2145874198828064
0.03162277660168379      -0.08635119616617055     0.1710747554308111       -0.22679519149352456
0.039810717055349734     -0.08200362261184731     0.18217414805516763      -0.23917705584619203
0.05011872336272725      -0.07765814104271665     0.19346818231307275      -0.2517128466700527
0.06309573444801936      -0.07332264007061193     0.20494579339575997      -0.2643861291681387
0.07943282347242822      -0.0690094185297872      0.21659887327846158      -0.27717246630188686
0.1                      -0.06472557933470431     0.2284215133145815       -0.29006104795761095
