% Model:              quartz_bsm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Dec 1 2023, 11:46
% Table:              Tabelle 3 - Punktauswertung 1
% c0                     Phib (1), Punkt: 2       Qb, Punkt: 2             Q0, Punkt: 2
1.0E-4                   -0.1805075185283224      0.009875482638456706     -0.0307151225462488
1.2589254117941674E-4    -0.17785643773798332     0.011901160319428257     -0.034086026487399106
1.5848931924611142E-4    -0.17512207697887505     0.014269589883613277     -0.03784809913660551
1.9952623149688788E-4    -0.17229830650262282     0.017015749423757665     -0.04203121251173978
2.5118864315095795E-4    -0.16937960912897743     0.02017212591493395      -0.0466620643715526
3.1622776601683794E-4    -0.16636137500089043     0.02376734966347961      -0.051762988308849976
3.9810717055349735E-4    -0.16323421739154484     0.02782596100065356      -0.05735988351173934
5.011872336272725E-4     -0.16001052590413906     0.03236328747965018      -0.06344217643943224
6.30957344480193E-4      -0.1566798997811281      0.03739185066105372      -0.07002842552485523
7.943282347242813E-4     -0.15324330666602495     0.04291614857425626      -0.0771167989081792
0.001                    -0.14970294862183087     0.04893430159380712      -0.0846996873549572
0.0012589254117941675    -0.14606216232507946     0.0554386307642832       -0.0927643756654163
0.001584893192461114     -0.14232524666002003     0.06241645481693923      -0.10129391809268673
0.001995262314968879     -0.1384972416588575      0.06985098489867542      -0.11026810111110032
0.002511886431509582     -0.1345837965626206      0.07772230333409023      -0.11966435047906754
0.0031622776601683794    -0.1305909693135161      0.08600822629453686      -0.12945856813419926
0.003981071705534973     -0.12651470207095802     0.09468864786486225      -0.13964953801081073
0.005011872336272725     -0.1223867429511818      0.10373080405374056      -0.1501552030261902
0.00630957344480193      -0.11819835722892894     0.11311535666733499      -0.16098496450686048
0.00794328234724282      -0.11395605070627843     0.12281823240705157      -0.17211511181092906
0.01                     -0.10966663227029758     0.13281589238398864      -0.18352198757852942
0.012589254117941675     -0.10533759838259818     0.14308563623841578      -0.1951812664716933
0.01584893192461114      -0.10097470537994431     0.15360639776275423      -0.2070737614991264
0.01995262314968881      -0.09658939070761231     0.16435742331755743      -0.21916782549248312
0.025118864315095822     -0.09218671380370999     0.17532100786818994      -0.23144816883059574
0.03162277660168379      -0.08777334286583524     0.1864809574851503       -0.243897168723377
0.039810717055349734     -0.08335703112545473     0.19782285989732698      -0.2564959460707757
0.05011872336272725      -0.07894062682800468     0.20933443212160466      -0.26923869292432706
0.06309573444801936      -0.07454847543452325     0.22100565947729495      -0.2820702131422412
0.07943282347242822      -0.07017451178774253     0.23282959340515405      -0.29500981271358373
0.1                      -0.06583252052015941     0.24480108518811491      -0.30803084097976746
