% Model:              quartz_bsm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Dec 1 2023, 11:37
% Table:              Tabelle 3 - Punktauswertung 1
% c0                     Phib (1), Punkt: 2       Qb, Punkt: 2             Q0, Punkt: 2
1.0E-4                   -0.12676654979467852     4.048385035325072E-4     -0.007561903265488431
1.2589254117941674E-4    -0.12471721925736194     5.054006640120067E-4     -0.008212449781378577
1.5848931924611142E-4    -0.12265244061227634     6.304246012878692E-4     -0.00892933761196516
1.9952623149688788E-4    -0.12058387776108383     7.856211571935746E-4     -0.00971623757518564
2.5118864315095795E-4    -0.11850016843093339     9.779872392752518E-4     -0.01058593109437471
3.1622776601683794E-4    -0.11640031460759052     0.0012159920099654095    -0.01154915023069334
3.9810717055349735E-4    -0.11428261946757132     0.0015098504890040977    -0.012618412561246394
5.011872336272725E-4     -0.11214477062950075     0.001871804071713034     -0.013808232444337458
6.30957344480193E-4      -0.10997745533897574     0.0023164689954650115    -0.015138971301395092
7.943282347242813E-4     -0.10779385244372        0.0028608636707049945    -0.01662048720239659
0.001                    -0.10557817701506741     0.0035250889023929286    -0.01828082800526286
0.0012589254117941675    -0.10332702387598845     0.004332193305431375     -0.020143768224787435
0.001584893192461114     -0.10103620383732116     0.005308343251535159     -0.02223570240342256
0.001995262314968879     -0.09870090281082917     0.0064827486786169725    -0.024585427081235015
0.002511886431509582     -0.09631587946367186     0.007887386991653925     -0.02722371100580144
0.0031622776601683794    -0.09387221379582338     0.009556671366121813     -0.030186059704548896
0.003981071705534973     -0.09137280993456247     0.011525880758000507     -0.03349696313907727
0.005011872336272725     -0.08880724478726998     0.013831389893135341     -0.03719323336318837
0.00630957344480193      -0.08617125671829487     0.016508549093405187     -0.041304687512520755
0.00794328234724282      -0.083461442854722       0.019590592972118313     -0.04585798962795862
0.01                     -0.0806755680834233      0.023107334800996405     -0.05087543245295905
0.012589254117941675     -0.07781283937977365     0.027084027247816063     -0.05637390676692115
0.01584893192461114      -0.07487410297835168     0.031540514971615356     -0.06236417928350193
0.01995262314968881      -0.07186196701288311     0.036490772997292434     -0.06885053664042552
0.025118864315095822     -0.06878084563916816     0.04194286966192346      -0.07583081258624716
0.03162277660168379      -0.06563692952489361     0.04789933463937613      -0.08329676643507822
0.039810717055349734     -0.062438105537954654    0.05435786758845831      -0.09123473596854499
0.05011872336272725      -0.05919384212959802     0.061312288989070554     -0.09962647534949147
0.06309573444801936      -0.055915062398556904    0.06875362544401105      -0.10845008619150458
0.07943282347242822      -0.052614026253462585    0.07667122005072759      -0.11768095044124974
0.1                      -0.049304224160319654    0.0850537789009412       -0.12729263030907115
