% Model:              montmorillonite_bsm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Mar 19 2024, 16:38
% Table:              Tabelle 3 - Punktauswertung 1
% c0                     phib (1), Punkt: 2       Qb, Punkt: 2             fQ, Punkt: 2
0.001                    -0.14440423667532234     0.07125924431617654      0.6888393617230398
0.0011721022975334804    -0.14044326896291473     0.0712439909697317       0.6886919127074065
0.0013738237958832624    -0.13648709053825955     0.0712281064166931       0.6885383620280332
0.0016102620275609393    -0.13253659328949638     0.07121202880802467      0.6883829451442385
0.0018873918221350976    -0.12859244760263136     0.07119598225488813      0.6882278284639185
0.00221221629107045      -0.12465542712358131     0.07118026126321707      0.688075858877765
0.002592943797404667     -0.1207262928149048      0.07116512860071275      0.6879295764735566
0.0030391953823131978    -0.11680593659293338     0.07115094118154802      0.6877924314216308
0.003562247890262444     -0.11289536789937415     0.0711381382240548       0.6876686694991965
0.0041753189365604       -0.1089957181034561      0.0711272451766723       0.6875633700411653
0.004893900918477494     -0.10510827900394808     0.0711189077347058       0.6874827747688227
0.005736152510448681     -0.10123448269607042     0.07111387442538387      0.6874341194453774
0.006723357536499335     -0.09737594667865936     0.07111303659655012      0.6874260204333177
0.007880462815669913     -0.09353449949611717     0.071117451301959        0.6874686959189369
0.009236708571873866     -0.08971219068815557     0.07112835028157899      0.6875740527219302
0.010826367338740546     -0.08591135157428552     0.07114719336229908      0.6877562025022244
0.01268961003167922      -0.08213445115318184     0.07117554137186481      0.6880302332613598
0.01487352107293511      -0.07838451911769473     0.07121542655000809      0.6884157899834115
0.017433288221999882     -0.07466475549506339     0.07126900712736368      0.6889337355645156
0.020433597178569417     -0.0709787171146877      0.07133872720918248      0.6896076963554305
0.02395026619987486      -0.0673305550940809      0.07142751829648242      0.69046601019933
0.02807216203941177      -0.06372446563435201     0.071538309011821        0.6915369871142696
0.03290344562312668      -0.06016555787476892     0.07167477052750967      0.6928561150992602
0.03856620421163472      -0.056659575200182055    0.07184105074247263      0.6944634905105687
0.04520353656360243      -0.05321105390002564     0.07204015180605708      0.6963881341252184
0.05298316906283707      -0.049827479471986236    0.0722775046591788       0.6986825450387284
0.06210169418915616      -0.04651530255970874     0.07255746442039829      0.7013888227305166
0.0727895384398315       -0.043281632755585456    0.07288472682507524      0.7045523593090607
0.08531678524172806      -0.04013395522290347     0.07326401391441835      0.7082188011727107
0.1                      -0.03708023951079793     0.07370008123937162      0.7124341186472588
