% Model:              montmorillonite_bsm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Mar 19 2024, 16:38
% Table:              Tabelle 3 - Punktauswertung 1
% c0                     phib (1), Punkt: 2       Qb, Punkt: 2             fQ, Punkt: 2
0.001                    -0.14404748110949459     0.06976311686538618      0.6858069115580336
0.0011721022975334804    -0.14008659318571606     0.06974810746072294      0.6856593614782932
0.0013738237958832624    -0.13613054199965008     0.0697325153423538       0.6855060830265288
0.0016102620275609393    -0.13218020321556254     0.06971675960227121      0.6853511960901236
0.0018873918221350976    -0.1282362687445209      0.06970108048493197      0.6851970623942464
0.00221221629107045      -0.12429951261175828     0.06968576947777912      0.685046547408676
0.002592943797404667     -0.12037070074140878     0.06967109066334194      0.6849022471989547
0.0030391953823131978    -0.11645073281755268     0.06965740361714283      0.6847676965753022
0.003562247890262444     -0.1125406287762412      0.06964515162809956      0.6846472532931821
0.0041753189365604       -0.10864153274906052     0.06963486517457945      0.6845461322246792
0.004893900918477494     -0.10475475100899556     0.06962719505585506      0.6844707310575581
0.005736152510448681     -0.10088173290700166     0.06962289609259414      0.6844284700627898
0.006723357536499335     -0.09702411564779019     0.06962286634672295      0.6844281776457509
0.007880462815669913     -0.09318375026424294     0.06962817000331155      0.6844803152867914
0.009236708571873866     -0.08936271290711247     0.06964004737359483      0.6845970758760169
0.010826367338740546     -0.08556336806687684     0.06965996974179774      0.6847929228854692
0.01268961003167922      -0.08178819368471518     0.06968948695524703      0.6850830921024283
0.01487352107293511      -0.07804028155421977     0.06973066064823762      0.6854878504403019
0.017433288221999882     -0.07432286127154351     0.06978564830241832      0.6860284070407224
0.020433597178569417     -0.07063954135119492     0.06985690856323622      0.6867289316385933
0.02395026619987486      -0.06699449813461472     0.06994735813344269      0.6876180969050297
0.02807216203941177      -0.06339201467822567     0.0700599631998965       0.6887250619650841
0.03290344562312668      -0.059837220514689       0.07019836508640749      0.6900856228833279
0.03856620421163472      -0.05633588846633626     0.07036668262884029      0.6917402699106332
0.04520353656360243      -0.052892707562347804    0.07056800611440446      0.6937193821416031
0.05298316906283707      -0.04951512479514403     0.07080765928140015      0.6960752946307133
0.06210169418915616      -0.04620966127333568     0.07108999310967697      0.6988507797222481
0.0727895384398315       -0.04298347065557999     0.07141966868257524      0.7020916582354854
0.08531678524172806      -0.03984406980653314     0.07180135799830364      0.7058438582884087
0.1                      -0.03679944021509643     0.07223974427615379      0.7101534183079524
