% Model:              montmorillonite_bsm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Mar 19 2024, 16:43
% Table:              Tabelle 3 - Punktauswertung 1
% c0                     phib (1), Punkt: 2       Qb, Punkt: 2             fQ, Punkt: 2
0.001                    -0.14764046821081142     0.08636450195580336      0.7155915876337994
0.0011721022975334804    -0.1436748178998651      0.08634305364441194      0.7154138730536989
0.0013738237958832624    -0.13971759813780602     0.08632444236358873      0.7152596652983066
0.0016102620275609393    -0.13576573439306208     0.08630529963465605      0.7151010541157216
0.0018873918221350976    -0.13181984586467932     0.08628582364364333      0.714939681618759
0.00221221629107045      -0.12788066278698318     0.08626629814692444      0.7147778989316595
0.002592943797404667     -0.12394888990352586     0.08624695929997672      0.7146176627712356
0.0030391953823131978    -0.12002535109454526     0.08622813613550338      0.7144616994084566
0.003562247890262444     -0.11611096782559127     0.0862102295778365       0.7143133307877881
0.0041753189365604       -0.11220676484458683     0.08619371811160954      0.7141765214961934
0.004893900918477494     -0.10831391392662713     0.08617920069039563      0.7140562342918495
0.005736152510448681     -0.10443370288595143     0.08616736698758552      0.7139581836114228
0.006723357536499335     -0.10056758462922198     0.08615904575642265      0.7138892362675019
0.007880462815669913     -0.09671720069888974     0.08615522842373427      0.7138576069395125
0.009236708571873866     -0.09288438165168929     0.08615707007260763      0.7138728663158919
0.010826367338740546     -0.08907119732722463     0.0861659389096885       0.7139463509659905
0.01268961003167922      -0.08528013044059932     0.08618358554244203      0.714092565923091
0.01487352107293511      -0.0815132605296628      0.08621134714199384      0.7143225906050918
0.017433288221999882     -0.07777401513244014     0.08625185254449233      0.7146582067972221
0.020433597178569417     -0.07406528872380796     0.08630718627214468      0.715116686254913
0.02395026619987486      -0.07039122381977785     0.08638061722510687      0.7157251141508856
0.02807216203941177      -0.0667548543581446      0.08647429956253158      0.7165013392324046
0.03290344562312668      -0.06316146368960045     0.08659252285704755      0.7174809036726796
0.03856620421163472      -0.05961566594449956     0.08673885948135768      0.7186934071312494
0.04520353656360243      -0.05612291085766593     0.08691760091107233      0.720174407548885
0.05298316906283707      -0.05268868503961372     0.08713295431116837      0.7219587642925378
0.06210169418915616      -0.0493195825828851      0.08739002969520088      0.7240888174745216
0.0727895384398315       -0.046022261208439705    0.08769378044554106      0.7266056094059116
0.08531678524172806      -0.04280385988911637     0.08804933709334918      0.7295516502020359
0.1                      -0.03967216436754006     0.0884620756320639       0.7329714838085295
