% Model:              montmorillonite_bsm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Mar 19 2024, 16:50
% Table:              Tabelle 3 - Punktauswertung 1
% c0                     phib (1), Punkt: 2       Qb, Punkt: 2             fQ, Punkt: 2
0.001                    -0.15161460394354295     0.10939674787584606      0.7464719266822437
0.0011721022975334804    -0.14765198419345424     0.10937585460064372      0.7463293608043925
0.0013738237958832624    -0.14369323419757982     0.10935315932174529      0.7461744989013207
0.0016102620275609393    -0.1397399775568549      0.10933001241666059      0.7460165553136839
0.0018873918221350976    -0.13579232987014467     0.10930608444176478      0.7458532820732184
0.00221221629107045      -0.13185098629955033     0.10928165674784646      0.7456865989853052
0.002592943797404667     -0.12791657380465976     0.10925690997781713      0.7455177386721639
0.0030391953823131978    -0.12398983902868371     0.10923213025569481      0.7453486535094468
0.003562247890262444     -0.12007161096356757     0.10920766818850182      0.7451817358744829
0.0041753189365604       -0.11616280317755198     0.10918394150757552      0.7450198361693388
0.004893900918477494     -0.11226446490717583     0.10916149173549987      0.7448666494892933
0.005736152510448681     -0.10837773307470648     0.10914093199779461      0.7447263595143632
0.006723357536499335     -0.1045038886438341      0.10912300990493662      0.7446040675866262
0.007880462815669913     -0.1006443784922156      0.10910863267765966      0.7445059641534423
0.009236708571873866     -0.09680080546645392     0.10909885728101759      0.7444392614469435
0.010826367338740546     -0.09297497936781803     0.10909494770431878      0.7444125843353516
0.01268961003167922      -0.08916892633633976     0.1090983861895034       0.7444360469401409
0.01487352107293511      -0.08538531028458962     0.10911133830096376      0.744524426053635
0.017433288221999882     -0.08162572897964977     0.10913477382180625      0.7446843390193837
0.020433597178569417     -0.07789332366229752     0.1091713430045692       0.7449338699135309
0.02395026619987486      -0.07419177510134933     0.1092242647302524       0.7452949828652516
0.02807216203941177      -0.07052433749022        0.10929625633158976      0.7457862196743772
0.03290344562312668      -0.06689475641587414     0.10939053590575264      0.7464295391216061
0.03856620421163472      -0.06330749469776838     0.10951105465854294      0.74725190237594
0.04520353656360243      -0.05976750553149739     0.10966222440363872      0.7482834135777701
0.05298316906283707      -0.05627930182871997     0.1098478735340327       0.7495501958792818
0.06210169418915616      -0.052849224128647336    0.11007368336518637      0.7510910159036246
0.0727895384398315       -0.049483265171224936    0.1103447598590732       0.7529407143324993
0.08531678524172806      -0.04618802844998138     0.11066661424596415      0.7551368972077552
0.1                      -0.0429709111760971      0.11104527005848402      0.7577206662814204
