% Model:              montmorillonite_bsm.mph
% Version:            COMSOL 6.0.0.405
% Date:               Mar 19 2024, 16:47
% Table:              Tabelle 3 - Punktauswertung 1
% c0                     phib (1), Punkt: 2       Qb, Punkt: 2             fQ, Punkt: 2
0.001                    -0.14986610533561004     0.098597696378263        0.7331623576845198
0.0011721022975334804    -0.14590744590697702     0.09858199959949884      0.7330456380475553
0.0013738237958832624    -0.14194545273890888     0.09855709591961224      0.7328604568381422
0.0016102620275609393    -0.137992766291152       0.09853573419917455      0.7327016132759132
0.0018873918221350976    -0.13404584059327174     0.09851379078012006      0.7325384442624312
0.00221221629107045      -0.13010538466901875     0.09849154722351355      0.7323730434568957
0.002592943797404667     -0.12617205813033872     0.09846920916596201      0.732206939952025
0.0030391953823131978    -0.12224664025670444     0.09844708229013051      0.7320424067727653
0.003562247890262444     -0.11832999858067877     0.09842553959187697      0.7318822174780594
0.0041753189365604       -0.11442309298531879     0.09840502581669978      0.7317296791498188
0.004893900918477494     -0.11052702334480244     0.09838610755826943      0.7315890049204649
0.005736152510448681     -0.10664298957825613     0.0983694321083212       0.7314650079849524
0.006723357536499335     -0.10277234440756676     0.09835578325620585      0.731363516520505
0.007880462815669913     -0.09891661591271134     0.09834610570996886      0.7312915552792555
0.009236708571873866     -0.09507750219507721     0.09834150040350718      0.7312573106927457
0.010826367338740546     -0.09125692099416706     0.09834327715195153      0.7312705224119472
0.01268961003167922      -0.08745703437151144     0.09835298098209388      0.7313426790976211
0.01487352107293511      -0.08368033744546084     0.09837248481731962      0.7314877076159664
0.017433288221999882     -0.07992928845848425     0.09840360208024272      0.7317190923915484
0.020433597178569417     -0.07620676670523939     0.09844856331482357      0.732053419520483
0.02395026619987486      -0.07251724782435508     0.09851123688221833      0.7325194537395722
0.02807216203941177      -0.06886218956496033     0.09859231100486766      0.7331223126002979
0.03290344562312668      -0.06524773257913964     0.09869731024511844      0.7339030761816498
0.03856620421163472      -0.061677813334646725    0.09882940088309349      0.7348852886178745
0.04520353656360243      -0.05815759644470149     0.09899294404275187      0.7361013787794369
0.05298316906283707      -0.054692050563719063    0.09919198778476923      0.7375814476303352
0.06210169418915616      -0.05128760325837883     0.09943193582322071      0.7393656766342052
0.0727895384398315       -0.04795055265002115     0.09971785202517243      0.7414917201871796
0.08531678524172806      -0.044687749138050334    0.1000550976839852       0.743999444316813
0.1                      -0.041506780570809865    0.1004494304305715       0.7469316621760443
